Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
434,904.7,911.6,919.964,930.125,942.225,956.331,972.394,990.312,1009.836,1030.696,1052.663,1075.656,1099.693,1125.056,1152.075,1149.765,1141.767,1130.356,1115.212,1096.467,1073.789,1047.402,1017.3,983.772,983.374,984.382,983.157,979.996,975.2,969.407,962.829,955.756,947.632,937.815,925.441,951.004,978.475,1004.426,1029.178,1053.28,1077.082,1100.743,1124.065,1146.697,1168.116,1188.011,1206.199,1222.3,1236.896,1250.824,1264.648,1278.407,1291.813,1304.684,1316.735,1327.659,1337.827,1347.074,1353.957,1356.609,1353.986,1345.388,1331.872,1316.263,1302.302,1292.476,1287.595,1286.565,1287.593,1288.13,1286.402,1282.075,1275.753,1268.203,1259.969,1251.398,1242.46,1232.992,1223.039,1212.652,1201.88,1190.746,1179.279,1167.518,1155.504,1143.269,1130.833,1118.207,1105.409,1092.442,1079.321,1066.053,1052.645,1039.085,1025.359,1011.459,997.391,983.168,968.791,954.255,939.572
504,6633.089,6794.316,6974.683,7169.778,7375.655,7589.247,7808.091,8030.604,8255.503,8482.152,8709.198,8916.635,9121.188,9320.708,9512.565,9695.372,9868.466,10032.659,10188.808,10338.759,10483.694,10623.71,10739.03,10851.993,10967.669,11089.215,11216.906,11350.123,11487.544,11627.976,11769.675,11913.135,12056.422,12196.489,12327.212,12445.379,12548.46,12637.255,12713.409,12780.568,12839.857,12892.222,12936.038,12969.447,12988.25,13079.444,13175.175,13259.103,13333.022,13400.094,13462.682,13522.209,13578.75,13633.701,13688.174,13681.416,13660.936,13640.554,13622.608,13610.904,13606.337,13609.908,13619.442,13631.417,13639.438,13639.728,13630.788,13613.878,13589.062,13557.256,13519.119,13474.542,13423.201,13365.371,13301.395,13231.606,13156.234,13075.509,12989.808,12899.542,12805.082,12706.736,12604.773,12499.502,12391.23,12280.262,12166.9,12051.457,11934.259,11815.671,11696.131,11576.342,11453.612,11328.634,11201.535,11072.45,10941.511,10808.865,10674.673,10539.1,10402.294
729,5342.535,5464.111,5589.189,5718,5850.587,5987.115,6127.686,6272.559,6421.763,6575.456,6733.726,6896.815,7064.656,7237.331,7414.815,7597.31,7784.815,7977.455,8174.839,8376.808,8582.898,8792.486,9005.673,9239.887,9533.684,9843.707,10170.537,10513.192,10869.508,11236.575,11611.985,11996.835,12391.272,12740.995,13009.369,13262.736,13494.515,13707.291,13915.01,14137.276,14383.378,14658.878,14951.764,15295.9,15834.737,16334.186,16784.127,17193.492,17581.095,17975.093,18395.42,18849.481,19329.795,19824.014,20313.372,20785.274,21235.93,21672.618,22106.878,22548.126,23007.862,23489.358,23988.926,24502.709,25024.231,25548.489,26074.189,26602.042,27131.309,27661.508,28191.779,28720.847,29246.698,29766.862,30278.525,30779.229,31267.107,31740.877,32199.433,32641.933,33067.401,33474.569,33862.07,34228.89,34574.803,34906.932,35226.163,35532.013,35823.887,36101.193,36363.465,36610.355,36841.667,37057.281,37257.143,37441.227,37609.429,37761.697,37898.157,38018.995,38124.364
788,2441.058,2481.327,2510.834,2531.552,2545.216,2553.658,2561.525,2572.011,2582.562,2594.717,2609.689,2628.411,2651.134,2677.654,2707.331,2739.73,2772.305,2793.498,2815.818,2838.307,2860.055,2880.952,2901.179,2921.083,2940.764,2962.575,2995.886,3029.715,3065.278,3104.362,3147.856,3196.31,3248.453,3301.947,3349.345,3379.827,3404.424,3423.715,3438.705,3451.321,3462.236,3471.797,3478.938,3482.192,3486.058,3511.211,3529.367,3541.385,3547.692,3549.228,3546.812,3540.69,3531.202,3520.132,3511.132,3511.889,3515.255,3521.038,3528.791,3537.891,3547.627,3557.963,3568.906,3580.242,3591.431,3601.278,3609.591,3616.197,3620.748,3622.883,3622.337,3618.979,3612.794,3603.811,3592.1,3577.749,3560.8,3541.312,3519.434,3495.346,3469.217,3441.162,3411.302,3379.847,3347.03,3313.041,3278.002,3242.026,3205.246,3167.817,3129.945,3091.9,3053.832,3015.72,2977.522,2939.204,2900.77,2862.225,2823.528,2784.625,2745.484
732,9.499,11.08,12.117,12.91,13.672,14.571,15.702,17.102,18.749,20.588,22.543,24.387,26.099,27.955,30.082,32.527,35.482,38.816,41.899,43.943,44.516,42.352,37.998,33.761,31.044,30.388,31.651,33.936,36.122,37.17,36.682,34.877,32.284,31.962,32.083,32.323,32.714,33.18,33.683,34.16,34.569,34.933,35.294,35.661,36.039,37.01,38.103,39.225,40.554,42.329,44.684,47.722,51.308,55.06,58.46,61.15,63.001,64.146,64.808,65.325,65.949,66.725,67.596,68.591,69.72,70.987,72.391,73.931,75.548,77.15,78.676,80.102,81.44,82.697,83.887,85.018,86.09,87.09,88.017,88.871,89.647,90.348,90.972,91.518,91.987,92.379,92.695,92.933,93.097,93.187,93.205,93.152,93.066,92.949,92.802,92.627,92.425,92.196,91.938,91.647,91.325
913,9682.797,9843.935,10009.014,10178.267,10351.467,10528.871,10710.349,10894.863,11084.142,11278.765,11478.98,11733.923,12008.555,12292.015,12583.205,12880.387,13185.363,13502.075,13827.823,14164.279,14514.214,14888.301,15278.434,15678.604,16083.853,16491.13,16899.647,17316.961,17739.372,18170.454,18607.929,19030.714,19454.206,19878.729,20298.46,20669.131,20937.44,21183.61,21420.166,21659.174,21905.99,22169.059,22479.562,22788.651,23075.261,23327.918,23544.143,23730.276,23889.614,24021.912,24130.202,24216.975,24256.359,24266.087,24258.508,24238.202,24203.88,24140.169,24072.419,24017.88,23982.96,23971.381,23991.934,24023.77,24050.094,24061.639,24056.305,24036.672,24003.742,23959.915,23906.857,23844.432,23771.875,23689.423,23597.405,23496.262,23386.325,23268.267,23143.151,23012.251,22876.594,22736.798,22593.235,22446.435,22296.865,22145.042,21991.512,21836.929,21682.209,21523.653,21362.181,21198.066,21030.646,20860.063,20685.777,20507.884,20326.474,20141.694,19953.679,19762.563,19568.492
72,401.326,413.576,425.008,435.818,446.154,456.197,466.138,476.139,486.415,497.145,508.499,520.611,533.577,547.423,561.525,574.267,587.342,600.71,614.246,627.765,641.102,653.978,670.816,688.733,707.646,727.696,748.862,770.874,793.185,815.13,836.174,856.14,866.205,871.648,873.384,871.33,865.105,854.662,840.105,821.89,800.111,775.071,779.706,787.906,794.926,800.543,804.758,807.729,809.351,809.61,808.537,806.191,808.627,811.427,814.278,817.614,821.528,805.426,789.368,773.398,757.339,741.251,736.104,732.803,729.332,725.61,721.58,717.29,712.875,708.307,703.554,698.606,693.476,688.191,682.785,677.292,671.722,666.089,660.418,654.742,649.079,643.451,637.869,632.357,626.928,621.6,616.388,611.298,606.344,601.534,596.882,592.396,588.09,583.985,579.694,575.241,570.63,565.865,560.948,555.879,550.661
426,721.101,730.875,740.78,750.85,761.127,771.66,782.174,791.742,801.486,811.46,821.685,832.148,842.789,853.457,863.975,874.218,884.93,899.377,914.133,929.073,944.127,959.145,974.364,990.351,1007.485,1026.118,1047.443,1074.323,1102.471,1131.25,1160.112,1189.035,1217.988,1246.4,1273.6,1299.178,1321.303,1336.39,1350.255,1364.445,1379.922,1397.075,1415.284,1433.359,1449.566,1462.72,1473.235,1483.682,1491.808,1498.233,1503.411,1507.504,1510.496,1512.665,1514.33,1515.794,1517.098,1520.337,1524.036,1528.685,1534.536,1541.726,1552.732,1564.71,1577.102,1589.499,1601.793,1614.034,1625.909,1637.308,1648.125,1658.271,1667.714,1676.472,1684.609,1692.153,1699.099,1705.436,1711.206,1716.46,1721.238,1725.558,1729.403,1732.797,1735.74,1738.245,1740.306,1741.924,1743.081,1743.778,1743.998,1743.757,1743.068,1741.963,1740.297,1738.095,1735.344,1732.035,1728.157,1723.693,1718.639
516,420.207,426.316,432.802,439.613,446.707,454.061,461.666,469.516,477.615,485.982,494.635,504.106,514.041,524.312,534.89,545.801,556.922,568.271,580.071,592.657,606.424,622.749,640.09,657.786,674.908,690.84,705.556,719.394,732.613,745.618,758.835,772.023,785.824,801.505,820.983,845.541,875.846,911.099,949.23,987.377,1023.439,1056.519,1084.796,1110.35,1135.698,1161.842,1189.143,1216.821,1243.229,1266.232,1284.412,1297.49,1299.607,1297.022,1292.615,1287.768,1282.581,1277.117,1272.323,1269.37,1268.79,1270.945,1274.757,1279.729,1284.455,1287.973,1290.418,1292.108,1293.06,1293.462,1293.438,1292.95,1291.955,1290.516,1288.724,1286.666,1284.38,1281.889,1279.23,1276.437,1273.544,1270.591,1267.63,1264.713,1261.9,1259.247,1256.795,1254.578,1252.65,1251.066,1249.879,1249.178,1248.011,1246.434,1244.436,1242.017,1239.171,1235.901,1232.197,1228.05,1223.454
710,7873.166,8000.525,8131.725,8266.792,8405.352,8547.488,8693.219,8843.048,8996.984,9155.46,9318.651,9535.099,9770.061,10012.787,10262.82,10519.983,10783.7,11054.16,11332.457,11620.224,11920.092,12241.787,12574.124,12914.144,13257.666,13601.858,13944.751,14287.376,14633.234,14987.571,15348.861,15696.762,16054.745,16416.281,16772.214,17076.788,17277.816,17460.599,17635.489,17817.673,18015.156,18237.267,18484.173,18731.071,18959.144,19156.146,19318.317,19449.786,19554.678,19640.794,19713.179,19774.867,19799.101,19800.023,19784.966,19754.866,19707.664,19647.368,19583.275,19528.59,19489.852,19470.335,19465.377,19467.489,19463.91,19446.876,19414.491,19369.002,19311.652,19244.858,19170.34,19088.162,18997.635,18898.9,18792.082,18677.457,18555.349,18426.388,18291.537,18151.928,18008.481,17861.735,17712.019,17559.756,17405.338,17249.178,17091.788,16933.788,16776.068,16614.892,16451.149,16285.013,16116.625,15946.04,15773.291,15598.441,15421.613,15242.968,15062.663,14880.867,14697.74
748,266.997,272.643,278.699,285.194,292.127,299.465,307.152,314.418,321.642,328.718,335.51,341.959,348.087,354.036,359.995,366.118,372.469,379.557,386.916,394.56,402.469,410.642,419.04,427.59,436.148,444.618,453.035,464.994,477.869,490.885,503.947,516.754,529.444,542.895,558.279,576.294,597.37,620.86,645.087,667.789,687.362,703.127,715.603,725.965,735.927,746.667,758.69,772.258,790.548,807.043,820.663,830.923,838.528,844.95,852.319,862.16,875.009,889.921,903.417,917.837,932.443,947.124,962.964,979.039,995.295,1011.681,1028.023,1044.238,1060.246,1075.98,1091.4,1106.443,1121.095,1135.344,1149.205,1162.694,1175.775,1188.465,1200.76,1212.684,1224.252,1235.463,1246.314,1256.812,1266.959,1276.772,1286.235,1295.341,1304.066,1312.383,1320.273,1327.722,1334.852,1341.641,1348.059,1354.09,1359.716,1364.925,1369.714,1374.074,1377.998
914,64301.237,64980.432,65711.949,66487.372,67297.376,68136.07,68998.256,69882.524,70785.17,71696.094,72628.421,73841.668,75090.098,76364.438,77662.992,78987.751,80374.8,81790.27,83241.973,84738.58,86302.344,87882.907,89513.213,91202.843,92959.805,94788.91,96656.253,98595.652,100603.124,102766.003,104984.618,107061.882,109162.09,111288.455,113404.148,115455.177,117515.852,119592.884,121686.775,123844.73,126034.35,128616.15,131384.518,134216.494,137071.656,139939.056,142820.222,145635.035,148452.932,151283.313,154157.801,156711.097,159277.176,161850.962,164455.728,167112.92,169817.502,172592.238,175422.392,178283.92,181158.098,184059.804,186987.371,189938.709,192903.478,195873.448,198845.645,201818.81,204791.828,207764.651,210737.168,213708.154,216677.124,219645.633,222615.924,225589.544,228566.163,231544.964,234526.245,237510.361,240497.434,243487.305,246479.639,249474.238,252471.471,255473.371,258478.732,261424.937,264308.7,267127.2,269882.051,272571.388,275188.113,277728.737,280189.037,282565.052,284853.415,287051.5,289157.174,291168.725,293084.308
204,2143.442,2139.15,2137.335,2138.03,2141.224,2146.841,2154.765,2164.882,2176.952,2190.767,2206.1,2222.839,2240.845,2260.152,2280.789,2302.815,2326.113,2350.486,2375.554,2400.949,2426.254,2451.286,2475.998,2500.618,2525.228,2549.951,2574.683,2599.34,2623.489,2653.249,2700.936,2750.112,2800.773,2852.853,2906.18,2960.875,3016.353,3072.828,3131.519,3194.212,3261.667,3334.433,3421.564,3526.412,3631.583,3734.785,3835.042,3933.275,4031.013,4130.722,4234.053,4341.571,4447.579,4547.23,4646.975,4746.002,4843.912,4941.169,5038.238,5136.061,5234.987,5335.1,5436.123,5538.224,5640.645,5743.319,5846.177,5949.046,6051.546,6153.211,6253.682,6352.738,6450.295,6546.285,6640.663,6733.38,6824.304,6913.287,7000.222,7085.004,7167.539,7247.731,7325.517,7400.851,7473.696,7544.045,7611.911,7677.328,7740.394,7801.412,7859.175,7914.016,7965.886,8014.725,8060.485,8103.124,8142.603,8178.892,8211.997,8241.924,8268.68
854,4120.076,4155.159,4192.608,4233.216,4277.408,4325.293,4376.638,4430.899,4487.229,4544.65,4602.311,4659.85,4717.598,4776.783,4839.122,4905.885,4977.601,5053.92,5134.059,5216.836,5301.437,5387.912,5476.852,5568.743,5664.219,5763.917,5855.701,5941.328,6030.049,6123.36,6222.067,6326.578,6435.889,6548.416,6661.87,6774.747,6913.041,7076.021,7243.59,7416.131,7593.826,7776.741,7964.873,8158.529,8357.864,8563.17,8774.635,8972.419,9157.749,9345.887,9536.675,9730.105,9925.754,10124.154,10325.765,10531.202,10739.81,10974.579,11232.644,11495.301,11761.192,12029.972,12301.228,12574.71,12849.371,13124.769,13400.521,13676.652,13952.881,14229.173,14505.434,14781.376,15056.707,15331.318,15605.163,15878.109,16149.922,16420.27,16688.856,16955.341,17219.419,17480.817,17739.26,17994.449,18246.081,18493.903,18737.751,18977.507,19213.054,19444.351,19671.577,19895.493,20111.141,20318.936,20518.491,20709.471,20891.589,21064.677,21228.716,21383.766,21529.822
132,152.781,159.265,163.43,165.788,166.84,167.021,166.763,166.456,166.462,167.089,168.567,171.05,174.547,178.942,184.031,189.602,195.741,202.339,208.7,213.901,217.349,218.668,218.176,216.633,215.026,214.074,213.963,214.522,215.71,217.402,219.24,218.715,218.401,218.02,217.223,215.822,211.689,206.779,201.422,196.068,191.044,192.309,194.006,195.94,197.791,199.358,200.568,201.486,202.102,202.463,202.594,202.818,202.789,202.478,201.814,200.793,199.391,197.671,195.736,193.735,191.807,191.43,191.091,190.793,190.519,190.25,190.01,189.808,189.62,189.426,189.2,188.937,188.641,188.312,187.953,187.566,187.149,186.697,186.209,185.681,185.114,184.502,183.852,183.158,182.426,181.654,180.843,179.997,179.115,178.201,177.259,176.291,175.266,174.193,173.073,171.912,170.708,169.463,168.18,166.857,165.494
384,2368.13,2411.215,2461.858,2516.873,2573.942,2631.825,2690.204,2749.809,2811.902,2868.762,2929.81,2995.596,3064.79,3134.618,3201.354,3262.952,3356.153,3449.164,3545.491,3650.1,3765.994,3893.948,4032.237,4178.832,4330.415,4478.743,4597.294,4712.978,4824.641,5029.212,5239.191,5454.546,5674.533,5897.733,6122.332,6347.209,6571.028,6794.097,7013.537,7224.773,7440.947,7662.084,7886.164,8110.844,8332.563,8548.52,8759.192,8964.306,9158.775,9333.372,9485.524,9616.036,9728.117,9829.817,9931.729,10042.114,10162.795,10292.928,10433.268,10584.261,10745.373,10917.658,11100.787,11292.254,11487.772,11682.793,11876.17,12068.187,12259.023,12449.33,12639.438,12828.984,13017.211,13203.638,13387.745,13569.072,13747.272,13922.129,14093.466,14261.185,14425.144,14585.111,14740.834,14892.102,15038.728,15180.554,15317.457,15449.395,15576.384,15698.613,15816.71,15929.696,16038.236,16142.18,16241.377,16335.687,16425.013,16509.232,16588.183,16661.68,16729.598
270,243.521,244.25,247.39,252.898,260.579,270.09,280.935,292.445,303.868,314.38,323.3,330.282,335.447,339.029,340.59,342.606,345.184,348.146,351.588,355.568,360.081,365.254,371.021,377.482,385.831,393.795,401.271,408.488,415.813,423.743,432.643,442.441,453.012,464.479,476.705,490.366,505.576,521.928,538.248,553.123,565.558,575.298,582.737,589.021,596.471,603.887,611.328,618.743,626.251,634.04,642.181,650.815,659.831,669.586,681.267,692.935,704.493,715.979,727.394,738.84,750.273,761.696,773.029,784.258,795.364,806.309,817.075,827.654,838.035,848.212,858.185,867.935,877.453,886.748,895.81,904.645,913.249,921.622,929.766,937.684,945.379,952.86,960.124,967.179,974.026,980.678,987.149,993.451,999.607,1005.663,1011.184,1016.216,1020.755,1024.79,1028.317,1031.333,1033.837,1035.833,1037.326,1038.325,1038.839
288,4211.633,4251.19,4317.562,4401.772,4496.402,4596.105,4697.24,4798.163,4898.258,4998.197,5105.496,5232.503,5360.038,5483.791,5598.335,5700.623,5787.556,5861.508,5930.644,6006.37,6107.45,6251.963,6413.733,6581.562,6739.43,6877.181,6989.358,7082.827,7174.18,7286.576,7435.806,7628.011,7856.22,8107.538,8345.863,8533.125,8702.436,8858.182,9004.736,9149.725,9297.561,9449.37,9602.248,9753.372,9897.78,10032.824,10157.386,10273.998,10385.864,10498.164,10619.132,10759.435,10903.66,11051.2,11200.504,11350.899,11501.626,11652.304,11800.555,11944.412,12081.325,12210.704,12333.058,12449.163,12559.438,12664.366,12763.904,12857.864,12946.423,13029.799,13108.188,13181.751,13250.62,13314.948,13374.866,13430.552,13482.165,13529.915,13574.12,13615.118,13653.218,13688.654,13721.602,13752.249,13780.808,13807.547,13832.884,13857.631,13877.221,13892.424,13903.254,13909.7,13911.667,13909.004,13901.515,13889.061,13871.633,13849.247,13821.828,13789.302,13751.645
324,2886.041,2921.266,2951.867,2980.33,3008.452,3037.516,3068.192,3100.613,3134.358,3168.682,3202.791,3236.29,3269.262,3302.604,3337.51,3374.552,3414.325,3455.545,3494.247,3525.425,3545.56,3554.306,3553.367,3544.541,3530.201,3512.785,3492.546,3470.977,3452.592,3443.096,3446.345,3465.135,3498.557,3556.307,3640.824,3731.145,3823.062,3918.924,4029.568,4169.794,4348.022,4569.613,4825.76,5093.763,5342.733,5551.139,5711.451,5832.294,5924.881,6006.156,6089.434,6177.192,6266.378,6358.823,6455.507,6557.321,6666.117,6782.797,6905.524,7031.556,7158.911,7286.986,7416.978,7551.293,7692.904,7842.402,8000.301,8165.321,8335.437,8507.787,8680.17,8851.793,9022.706,9192.61,9361.399,9528.899,9694.617,9857.988,10018.701,10176.503,10331.106,10482.165,10629.322,10772.254,10910.651,11044.232,11172.736,11295.964,11413.781,11526.182,11633.448,11736.059,11834.391,11928.308,12017.692,12102.411,12182.357,12257.428,12327.488,12392.388,12452.027
624,481.814,487.897,493.202,498.177,503.091,508.133,513.313,518.571,523.691,528.438,532.577,537.715,542.433,547.177,552.541,558.927,566.388,574.747,583.925,593.78,604.115,615.193,626.893,638.162,647.581,654.307,657.769,658.618,658.73,659.563,658.274,660.705,666.025,673.096,680.228,686.286,690.903,694.379,696.865,698.763,700.198,701.224,709.2,722.429,734.916,746.285,756.38,765.477,774.083,782.96,792.644,803.32,814.873,827.25,840.298,853.949,868.159,882.992,898.503,914.777,931.806,949.585,968.011,986.863,1005.842,1024.727,1043.426,1061.947,1080.274,1098.44,1116.462,1134.311,1151.951,1169.345,1186.501,1203.391,1220.009,1236.355,1252.442,1268.301,1283.947,1299.37,1314.577,1329.564,1344.338,1358.919,1373.284,1387.427,1401.329,1414.959,1428.306,1441.33,1454.028,1466.373,1478.331,1489.882,1500.999,1511.674,1521.884,1531.608,1540.82
430,809.402,816.048,823.806,832.562,842.195,852.575,863.574,875.098,887.007,899.203,911.574,924.105,936.75,949.566,962.606,975.971,989.614,1003.561,1017.857,1032.624,1047.878,1063.597,1079.752,1096.448,1113.634,1131.305,1148.694,1165.598,1183.035,1202.442,1224.254,1249.579,1276.554,1299.729,1299.039,1263.509,1211.976,1148.822,1078.33,1005.778,934.908,865.312,909.852,959.939,1026.962,1120.517,1249.761,1337.15,1437.633,1531.666,1605.791,1654.891,1684.052,1702.673,1724.596,1759.411,1809.583,1870.927,1938.155,2003.149,2060.392,2108.635,2150.015,2186.655,2221.838,2257.906,2295.213,2332.953,2370.874,2408.447,2445.292,2481.436,2517.04,2552.037,2586.331,2619.844,2652.519,2684.299,2715.101,2744.856,2773.51,2801.014,2827.344,2852.506,2876.578,2899.567,2921.597,2942.626,2962.629,2981.571,2999.43,3016.186,3031.816,3046.307,3059.631,3071.783,3082.748,3092.526,3101.121,3108.556,3114.837
466,4309.531,4344.797,4380.953,4417.873,4455.342,4493.191,4531.213,4569.248,4607.033,4644.395,4681.225,4717.626,4753.796,4790.24,4827.565,4866.415,4906.719,4948.733,4993.529,5042.539,5096.548,5156.163,5220.89,5289.325,5359.281,5429.326,5498.366,5565.732,5633.071,5703.896,5779.556,5861.951,5949.567,6037.113,6117.369,6186.177,6240.969,6287.246,6341.513,6406.699,6490.895,6597.455,6723.429,6863.325,7008.606,7153.52,7296.552,7440.503,7583.433,7715.636,7857.672,8009.704,8169.81,8337.868,8513.241,8695.429,8884.418,9078.96,9274.295,9465.102,9648.158,9822.006,9988.283,10150.619,10314.127,10482.312,10655.945,10833.712,11014.386,11196.104,11377.544,11558.498,11739.437,11920.604,12102.417,12285.121,12468.659,12652.786,12837.368,13022.232,13207.262,13392.466,13577.899,13763.593,13949.697,14136.787,14318.565,14495.37,14666.767,14832.312,14991.619,15144.432,15290.521,15429.625,15561.515,15686.011,15802.936,15912.221,16013.928,16108.174,16195.04
478,640.001,652.871,666.582,681.074,696.29,712.168,728.631,745.641,763.106,780.956,799.124,817.554,836.156,854.855,873.566,892.237,910.76,929.047,946.992,964.549,981.576,997.987,1013.661,1028.543,1042.487,1055.387,1067.098,1079.128,1091.718,1103.426,1114.185,1124.045,1132.795,1140.274,1146.208,1150.567,1153.239,1154.305,1162.061,1196.553,1231.833,1267.824,1304.671,1342.93,1383.332,1426.372,1472.336,1521.035,1571.935,1624.23,1677.325,1713.052,1738.864,1763.883,1788.286,1812.352,1835.828,1858.724,1881.382,1904.408,1927.922,1952.048,1976.397,2000.466,2023.713,2045.642,2066.106,2085.278,2103.324,2120.517,2137.053,2152.965,2168.207,2182.785,2196.701,2209.975,2222.644,2234.781,2246.477,2257.821,2268.901,2279.774,2290.49,2301.1,2311.654,2322.216,2332.849,2343.636,2354.669,2366.099,2376.561,2386.163,2394.898,2402.759,2409.734,2415.815,2421.003,2425.295,2428.684,2431.162,2432.727
562,2435.387,2507.722,2580.112,2652.62,2725.394,2798.734,2873.058,2948.944,3027.017,3107.982,3192.437,3280.75,3372.867,3462.666,3554.371,3647.447,3741.787,3833.862,3926.647,4020.031,4113.833,4207.851,4302.135,4397.31,4494.011,4592.743,4693.606,4796.419,4916.119,5048.565,5183.813,5322.269,5464.325,5609.829,5758.539,5910.634,6066.085,6225.856,6393.448,6581.23,6781.413,6994.916,7221.76,7462.109,7715.732,7982.484,8263.016,8557.656,8865.421,9184.936,9515.369,9857.911,10221.895,10600.022,10994.331,11406.515,11837.319,12287.148,12757.057,13248.124,13761.257,14297.394,14856.997,15439.9,16042.54,16664.382,17305.349,17965.903,18646.683,19348.533,20072.055,20817.293,21584.001,22372.019,23181.102,24010.912,24861.003,25730.846,26619.761,27526.952,28451.495,29392.358,30348.386,31318.351,32300.887,33294.509,34297.551,35308.271,36324.9,37345.938,38376.888,39417.235,40465.804,41521.304,42582.387,43647.672,44715.795,45785.388,46855.085,47923.528,48989.285
566,34319.75,34641.674,34990.831,35359.948,35741.949,36132.719,36529.378,36932.227,37340.824,37757.137,38182.075,38861.998,39571.04,40305.395,41059.408,41830.443,42619.116,43429.716,44266.139,45134.263,46039.103,46895.714,47781.477,48718.199,49731.737,50837.988,52047.071,53345.334,54690.968,56029.271,57321.403,58369.902,59353.029,60294.419,61227.765,62179.034,63150.029,64130.14,65106.751,66066.215,66993.856,68236.528,69476.436,70718.954,71967.158,73225.92,74496.012,75780.282,77078.264,78392.662,79724.569,80711.492,81692.471,82673.013,83656.546,84650.56,85649.313,86650.758,87649.227,88645.241,89628.433,90614.743,91602.273,92584.883,93555.299,94508.65,95443.463,96361.295,97264.436,98156.422,99040.175,99916.581,100786.283,101651.655,102515.388,103379.832,104246.491,105116.689,105992.316,106875.342,107767.646,108671.07,109587.382,110518.487,111466.701,112435.526,113431.835,114393.983,115325.637,116224.506,117088.556,117916.286,118706.325,119456.997,120166.667,120833.968,121457.778,122037.371,122572.325,123062.459,123507.519
654,2.418,2.447,2.464,2.466,2.465,2.458,2.452,2.441,2.433,2.421,2.412,2.401,2.39,2.386,2.389,2.401,2.424,2.464,2.513,2.562,2.618,2.674,2.729,2.78,2.83,2.873,2.915,2.938,2.953,2.97,2.995,3.026,3.061,3.1,3.13,3.153,3.164,3.173,3.183,3.181,3.179,3.167,3.152,3.129,3.114,3.106,3.105,3.111,3.116,3.097,3.05,2.97,2.867,2.748,2.645,2.569,2.529,2.511,2.515,2.524,2.527,2.513,2.493,2.47,2.453,2.439,2.437,2.442,2.452,2.46,2.472,2.478,2.484,2.485,2.489,2.487,2.487,2.482,2.481,2.475,2.466,2.454,2.441,2.424,2.408,2.39,2.369,2.351,2.328,2.306,2.281,2.254,2.23,2.208,2.181,2.157,2.133,2.105,2.082,2.057,2.031
686,2058.191,2093.372,2129.834,2167.721,2207.024,2247.746,2289.817,2333.187,2377.64,2423.031,2469.197,2516.129,2563.76,2612.242,2661.72,2712.419,2763.957,2816.198,2869.408,2924.099,2980.253,3040.318,3101.93,3163.019,3220.615,3273.034,3323.854,3387.825,3451.378,3518.566,3592.218,3673.224,3760.641,3853.532,3950.29,4049.777,4151.47,4255.517,4363.338,4488.435,4616.787,4748.761,4883.714,5019.441,5152.971,5282.438,5407.011,5527.936,5647.842,5770.506,5898.768,6033.724,6175.004,6306.742,6430.464,6557.896,6688.611,6823.185,6962.724,7108.938,7262.417,7423.569,7591.27,7763.486,7936.955,8108.284,8276.577,8442.004,8604.629,8764.887,8923.031,9078.791,9231.74,9381.797,9528.916,9673.049,9814.049,9951.802,10086.301,10217.572,10345.593,10470.253,10591.396,10708.921,10822.713,10932.671,11038.695,11140.718,11238.679,11332.623,11422.915,11508.908,11591.03,11669.082,11742.836,11812.114,11876.811,11936.845,11992.108,12042.51,12087.979
694,1784.834,1794.688,1805.186,1816.109,1827.241,1838.492,1849.846,1861.4,1873.246,1885.568,1898.511,1912.218,1926.632,1941.281,1955.177,1969.262,1983.397,1997.755,2012.756,2029.056,2046.953,2066.564,2087.645,2109.973,2133.034,2163.703,2201.031,2239.686,2279.472,2320.248,2361.883,2403.163,2443.815,2485.876,2532.104,2583.825,2647.756,2721.176,2791.355,2846.353,2878.355,2884.897,2870.792,2844.736,2818.979,2803.055,2797.796,2802.635,2823.586,2867.513,2938.242,3039.37,3167.216,3309.412,3448.988,3569.351,3666.929,3748.249,3817.768,3882.977,3949.115,4016.739,4083.903,4150.771,4216.939,4282.234,4346.912,4410.71,4473.227,4534.084,4592.96,4649.757,4704.509,4757.257,4808.052,4856.928,4903.818,4948.6,4991.137,5031.268,5068.856,5103.815,5136.1,5165.644,5192.401,5216.328,5237.396,5255.57,5270.82,5283.142,5292.557,5299.163,5303.221,5304.577,5303.501,5300.005,5294.097,5285.8,5275.155,5262.233,5247.069
