Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,231,8998.092,9167.743,9344.273,9526.727,9714.767,9908.581,10109.016,10317.476,10535.84,10766.299,11010.79,11270.447,11545.116,11833.131,12131.905,12439.74,12752.991,13072.095,13403.854,13757.764,14138.851,14555.721,15002.022,15450.134,15862.337,16214.466,16494.032,16717.121,16923.293,17168.258,17492.528,17910.635,18412.21,18982.592,19596.776,20236.497,20897.097,21585.16,22306.314,23069.689,23880.379,24740.846,25644.127,26574.743,27511.888,28440.779,29355.36,30260.073,31163.686,32080.006,33019.427,33985.254,34975.362,35988.523,37021.854,38074.078,39143.932,40234.804,41355.377,42517.094,43727.479,44989.927,46300.213,47648.725,49021.687,50408.589,51805.857,53214.725,54635.264,56069.008,57516.835
Estimates,404,3064.523,3145.953,3231.711,3321.759,3416.069,3514.674,3617.619,3725.007,3836.977,3953.663,4075.3,4202.133,4334.469,4472.669,4617.132,4768.278,4926.429,5092.018,5265.864,5448.883,5641.869,5845.303,6059.445,6284.525,6520.68,6768.074,7026.592,7296.452,7578.444,7873.591,8182.446,8505.082,8840.71,9187.82,9544.372,9908.64,10279.996,10658.009,11041.5,11429.186,11820.051,12213.878,12610.508,13009.242,13409.349,13810.589,14212.908,14617.273,15025.862,15441.568,15866.806,16302.038,16747.713,17206.227,17680.39,18172.026,18681.879,19209.014,19751.264,20305.443,20868.842,21441.112,22021.761,22607.797,23195.58,23782.609,24367.251,24950.142,25533.874,26122.382,26718.527
Estimates,450,2099.986,2140.833,2183.445,2227.858,2274.095,2322.203,2372.224,2424.224,2478.264,2534.43,2592.804,2653.459,2716.485,2781.962,2849.969,2920.6,2993.914,3070.027,3149.138,3231.472,3317.225,3406.505,3499.337,3595.745,3695.685,3799.161,3906.19,4016.838,4131.134,4249.102,4370.75,4496.332,4625.888,4759.078,4895.43,5034.745,5176.994,5322.707,5472.828,5628.626,5791.13,5960.566,6137.058,6321.291,6514.029,6715.768,6926.851,7147.002,7375.228,7610.083,7850.485,8096.108,8347.056,8603.15,8864.314,9130.493,9401.627,9677.684,9958.741,10244.892,10536.295,10832.943,11135.051,11443.331,11758.685,12081.791,12412.889,12751.85,13098.6,13452.929,13814.619
Estimates,454,1417.932,1449.267,1481.786,1515.528,1550.528,1586.838,1624.512,1663.606,1704.171,1746.278,1789.98,1835.345,1882.404,1931.203,1981.759,2034.127,2088.426,2144.75,2202.993,2263.025,2324.809,2388.262,2453.635,2521.628,2593.172,2668.927,2750.429,2837.772,2928.502,3019.123,3107.869,3190.197,3268.364,3355.209,3468.265,3618.224,3813.466,4045.376,4287.076,4501.295,4662.382,4759.259,4802.879,4816.586,4834.893,4882.812,4968.117,5083.327,5219.877,5363.385,5503.577,5638.808,5773.715,5911.521,6057.272,6214.591,6384.079,6564.193,6753.765,6950.921,7154.19,7363.506,7578.989,7799.458,8023.484,8250.134,8478.682,8709.558,8944.33,9185.278,9434.037
Estimates,480,245.627,252.306,259.677,267.549,275.749,284.194,292.809,301.581,310.525,319.68,329.104,338.764,348.555,358.294,367.735,376.678,385.095,393.009,400.386,407.205,413.486,419.129,424.232,429.144,434.364,440.226,446.88,454.206,461.852,469.347,476.337,482.759,488.722,494.244,499.367,504.163,508.528,512.535,516.551,521.109,526.543,533.023,540.371,548.164,555.742,562.649,568.752,574.154,578.975,583.432,587.693,591.742,595.522,599.08,602.431,605.62,608.662,611.566,614.252,616.611,618.578,620.125,621.297,622.206,622.996,623.795,624.628,625.478,626.279,626.971,627.48
Estimates,175,8.249,8.542,8.908,9.321,9.77,10.237,10.71,11.203,11.72,12.269,12.861,13.502,14.18,14.882,15.57,16.231,16.864,17.472,18.078,18.708,19.398,20.164,20.999,21.877,22.751,23.612,24.447,25.272,26.156,27.173,28.39,29.826,31.462,33.263,35.193,37.187,39.246,41.37,43.597,45.946,48.453,51.118,53.915,56.783,59.685,62.551,65.376,68.172,70.895,73.528,76.06,78.458,80.746,83.005,85.324,87.776,90.393,93.153,96.036,99.005,102.033,105.112,108.258,111.44,114.654,117.875,121.113,124.348,127.594,130.865,134.159
Estimates,508,2912.476,2961.808,3013.695,3067.83,3124.06,3182.374,3242.914,3305.984,3371.975,3441.391,3514.658,3591.987,3673.264,3757.997,3845.433,3935.074,4026.947,4121.305,4218.164,4317.565,4419.679,4523.567,4629.386,4739.61,4857.621,4985.328,5122.709,5267.339,5415.577,5562.496,5703.742,5842.62,5978.529,6099.106,6188.131,6236.602,6235.595,6195.19,6148.572,6141.249,6204.936,6353.666,6575.649,6845.011,7122.916,7381.268,7611.917,7823.994,8027.423,8238.565,8469.139,8721.329,8990.042,9271.281,9558.746,9848.006,10138.375,10431.938,10730.317,11036.074,11351.293,11676.141,12010.643,12356.719,12716.664,13092.038,13483.761,13891.296,14312.882,14745.851,15188.235
Estimates,638,118.931,124.359,129.007,133.181,137.15,141.099,145.159,149.405,153.848,158.462,163.219,168.09,173.119,178.411,184.095,190.224,196.9,204,211.046,217.401,222.632,226.559,229.378,231.417,233.197,235.116,237.234,239.522,242.101,245.1,248.591,252.659,257.312,262.36,267.561,272.727,277.792,282.818,287.873,293.111,298.614,304.389,310.397,316.562,322.783,329.007,335.151,341.226,347.275,353.362,359.525,365.817,372.157,378.274,383.786,388.455,392.157,395.024,397.366,399.625,402.132,405.011,408.161,411.5,414.848,418.093,421.209,424.264,427.278,430.284,433.301
Estimates,646,1074.414,1106.216,1137.043,1169.073,1203.66,1241.371,1281.884,1324.099,1366.242,1406.102,1441.778,1472.48,1499.142,1524.759,1553.558,1588.574,1631.022,1680.001,1733.822,1789.842,1846.18,1902.458,1959.554,2018.325,2080.08,2145.838,2215.743,2289.606,2367.579,2449.82,2536.366,2623.608,2710.619,2802.924,2908.185,3029.67,3177.849,3345.874,3499.514,3592.353,3595.187,3487.787,3290.523,3064.149,2893.665,2838.276,2922.552,3123.173,3392.848,3660.814,3875.949,4023.726,4120.954,4185.398,4246.496,4325.703,4426.493,4540.786,4665.187,4793.381,4920.879,5047.258,5174.925,5305.369,5440.792,5582.648,5731.38,5886.063,6045.057,6206.086,6367.431
Estimates,690,17.251,17.588,17.913,18.221,18.512,18.787,19.046,19.316,19.604,19.939,20.337,20.799,21.336,21.916,22.518,23.117,23.711,24.297,24.9,25.533,26.226,26.97,27.754,28.568,29.37,30.155,30.9,31.606,32.272,32.888,33.439,33.946,34.406,34.784,35.065,35.219,35.237,35.141,35.026,35.015,35.206,35.635,36.27,37.032,37.758,38.382,38.837,39.181,39.486,39.855,40.358,41.024,41.818,42.68,43.529,44.299,44.987,45.587,46.135,46.628,47.092,47.506,47.879,48.22,48.553,48.877,49.205,49.535,49.853,50.167,50.439
Estimates,706,1123.841,1144.964,1166.432,1188.407,1211.005,1234.338,1258.476,1283.455,1309.315,1336.042,1363.652,1392.171,1421.656,1452.237,1484.035,1517.159,1554.468,1596.565,1638.944,1675.288,1702.731,1713.683,1713.413,1726.881,1787.96,1918.156,2130.82,2411.227,2718.436,2995.023,3200.351,3318.58,3363.632,3361.045,3350.169,3359.633,3398.214,3456.819,3525.266,3586.811,3630.396,3652.78,3661.864,3670.887,3698.24,3756.829,3851.426,3977.245,4125.852,4284.318,4442.937,4599.551,4756.276,4912.67,5069.267,5226.471,5383.597,5540.039,5696.698,5854.968,6016.043,6180.205,6347.724,6519.803,6697.812,6882.856,7075.493,7275.858,7484.099,7700.196,7924.087
Estimates,728,1266.151,1273.241,1282.706,1294.401,1308.187,1323.937,1341.509,1360.792,1381.671,1404.041,1427.811,1452.937,1479.377,1507.154,1536.311,1566.891,1598.906,1632.397,1667.417,1704.037,1742.337,1782.398,1824.325,1868.173,1914.036,1962.019,2011.358,2062.015,2115.569,2174.16,2238.871,2310.048,2385.768,2461.904,2532.922,2594.535,2647.841,2693.382,2725.986,2739.181,2729.95,2694.212,2637.523,2578.434,2541.986,2545.916,2598.218,2693.305,2818.598,2954.773,3087.859,3212.541,3333.363,3457.821,3597.546,3759.857,3946.773,4151.962,4364.231,4568.227,4752.499,4914.724,5057.131,5178.65,5279.348,5360.486,5419.653,5459.493,5492.758,5536.53,5603.014
Estimates,800,2572.471,2645.931,2717.231,2787.745,2858.805,2931.711,3007.725,3088.07,3173.909,3266.279,3365.975,3473.423,3588.506,3710.559,3838.485,3971.234,4109.28,4252.216,4397.084,4540.038,4678.595,4811.48,4940.2,5068.478,5201.669,5343.763,5496.394,5658.961,5830.646,6009.752,6195.277,6386.689,6585.14,6793.168,7014.158,7250.255,7502.495,7769.377,8047.422,8331.7,8618.541,8907.6,9199.685,9493.772,9788.942,10085.062,10380.98,10678.216,10982.688,11302.327,11642.81,12007.399,12394.688,12800.059,13216.406,13639.036,14067.537,14505.221,14955.71,15424.12,15914.819,16425.384,16956.092,17516.98,18121.087,18775.708,19487.414,20248.172,21032.905,21807.166,22546.589
Estimates,834,3731.414,3830.302,3934.468,4043.693,4157.838,4276.776,4400.438,4528.79,4661.844,4799.66,4942.339,5090.023,5242.908,5401.235,5565.285,5735.395,5911.498,6093.894,6283.749,6482.532,6691.198,6910.478,7139.952,7378.087,7622.667,7872.172,8126.089,8385.134,8650.475,8923.848,9206.561,9499.526,9802.6,10114.799,10434.582,10761.208,11092.425,11429.27,11777.945,12146.921,12541.232,12965.692,13415.892,13876.558,14326.623,14751.853,15146.229,15516.893,15879.149,16255.118,16661.171,17102.686,17575.959,18077.286,18599.658,19138.137,19692.657,20266.223,20860.448,21477.63,22119.464,22786.199,23477.351,24192.894,24932.61,25696.138,26483.706,27294.92,28127.996,28980.621,29851.108
Estimates,894,1150.19,1178.887,1209.874,1243.099,1278.485,1315.907,1355.221,1396.256,1438.811,1482.696,1527.774,1573.985,1621.425,1670.363,1721.16,1774.14,1829.373,1886.931,1947.124,2010.31,2076.758,2146.675,2220.034,2296.628,2376.075,2458.155,2542.606,2629.557,2719.55,2813.366,2911.433,3013.818,3119.986,3229.047,3339.836,3451.328,3563.664,3676.741,3789.152,3899.141,4005.703,4107.93,4206.77,4305.386,4408.102,4518.042,4636.692,4763.17,4895.279,5029.666,5164.034,5298.113,5433.272,5570.858,5712.85,5860.925,6015.064,6175.514,6344.548,6524.941,6718.512,6926.47,7147.852,7379.548,7617.062,7857.171,8098.763,8342.76,8590.277,8843.214,9103.006
Estimates,716,1369.575,1412.101,1456.883,1503.608,1552.073,1602.227,1654.09,1707.833,1763.707,1822.028,1883.108,1947.123,2014.035,2083.601,2155.402,2229.216,2304.832,2382.496,2462.904,2547.013,2635.483,2728.952,2827.171,2928.742,3031.721,3134.875,3237.296,3339.963,3445.791,3558.849,3681.893,3815.061,3956.834,4106.01,4260.76,4419.103,4580.838,4744.373,4904.609,5055.062,5190.943,5310.057,5412.866,5500.685,5576.105,5641.141,5697.076,5743.649,5779.689,5803.385,5814.303,5812.019,5799.658,5784.697,5776.947,5783.686,5807.51,5847.398,5902.459,5970.363,6049.024,6139.115,6240.533,6349.221,6459.915,6568.778,6674.206,6777.054,6879.119,6983.353,7092.01
Estimates,911,12697.416,12922.524,13170.326,13438.828,13725.894,14029.303,14346.661,14675.501,15013.267,15357.625,15706.752,16059.864,16417.649,16782.41,17157.607,17546.324,17949.068,18366.822,18804.051,19266.179,19757.521,20279.26,20831.454,21412.123,22017.564,22645.335,23295.939,23970.516,24666.844,25381.966,26114.505,26864.682,27635.428,28431.257,29258.171,30121.595,31018.693,31950.725,32931.579,33979.028,35103.472,36316.688,37609.266,38944.583,40272.119,41557.736,42787.593,43978.985,45167.471,46404.54,47728.719,49150.945,50663.431,52263.339,53941.954,55692.57,57517.169,59418.88,61392.628,63431.431,65529.904,67685.625,69898.539,72168.413,74495.686,76880.543,79322.322,81819.444,84369.892,86971.289,89621.916
Estimates,24,2206.642,2229.183,2269.773,2323.522,2386.054,2453.47,2522.401,2589.99,2653.863,2712.197,2763.71,2807.704,2844.101,2873.463,2896.932,2916.149,2930.146,2940.791,2956.015,2986.189,3038.8,3116.67,3217.883,3336.061,3461.299,3586.574,3709.65,3832.823,3957.95,4088.26,4226.099,4371.508,4523.425,4681.592,4845.524,5014.824,5189.648,5370.028,5555.245,5744.348,5936.747,6132.443,6331.966,6535.902,6745.13,6960.467,7182.535,7411.954,7649.743,7897.054,8155.019,8423.958,8704.663,8999.242,9310.252,9639.47,9987.68,10354.34,10738.13,11137.01,11549.277,11974.824,12413.552,12863.801,13323.488,13791.244,14266.355,14749.319,15241.459,15744.779,16260.87
Estimates,120,2110.834,2149.481,2188.675,2228.577,2269.387,2311.31,2354.586,2399.494,2446.313,2495.337,2546.849,2601.054,2658.084,2717.964,2780.673,2846.2,2914.709,2986.367,3061.246,3139.415,3220.976,3306.05,3394.823,3487.631,3584.834,3686.771,3793.565,3905.332,4022.335,4144.865,4273.118,4407.047,4546.592,4691.862,4842.965,4999.861,5162.573,5330.697,5503.213,5678.777,5856.357,6035.824,6217.256,6400.135,6583.915,6768.384,6953.344,7139.377,7328.153,7521.864,7722.267,7929.955,8144.931,8367.62,8598.312,8837.179,9084.551,9340.473,9604.452,9875.76,10153.792,10438.338,10729.397,11026.877,11330.73,11640.88,11957.213,12279.497,12607.251,12939.928,13277.075
Estimates,140,653.987,661.354,668.379,675.397,682.672,690.413,698.778,707.846,717.645,728.186,739.434,751.368,764.031,777.486,791.825,807.074,823.432,840.762,858.387,875.395,891.206,905.55,918.84,932.023,946.419,963.01,981.907,1002.898,1026.313,1052.43,1081.323,1113.509,1148.646,1184.858,1219.618,1251.26,1278.801,1303.092,1326.411,1352.032,1382.256,1417.855,1457.934,1501.071,1545.133,1588.51,1630.749,1672.239,1713.183,1754.016,1795.023,1835.903,1876.287,1916.297,1956.164,1995.878,2036.099,2076.368,2114.319,2146.735,2171.641,2187.973,2197.286,2203.461,2211.896,2226.565,2248.836,2277.876,2312.82,2351.973,2394.042
Estimates,148,1235.024,1253.299,1273.409,1294.843,1317.24,1340.362,1364.097,1388.456,1413.552,1439.611,1466.807,1495.262,1524.883,1555.395,1586.385,1617.635,1648.869,1680.309,1712.847,1747.66,1785.554,1827.088,1871.834,1918.389,1964.752,2009.593,2052.578,2094.481,2136.445,2180.101,2226.799,2276.772,2330.095,2387.792,2451.027,2520.574,2597.185,2680.648,2769.708,2862.483,2957.698,3055.077,3155.302,3259.253,3368.211,3483.219,3604.173,3731.042,3864.965,4007.317,4158.93,4320.595,4491.58,4669.285,4850.103,5031.496,5212.28,5393.329,5576.712,5765.507,5961.893,6166.545,6378.518,6596.372,6817.947,7041.734,7267.235,7495.003,7725.723,7960.522,8200.17
Estimates,178,408.808,416.026,423.602,431.577,439.971,448.801,458.11,467.909,478.235,489.117,500.587,512.66,525.364,538.71,552.708,567.36,582.684,598.685,615.411,632.918,651.253,670.41,690.396,711.15,732.549,754.54,777.085,800.201,823.938,848.386,873.593,899.609,926.396,953.837,981.728,1009.975,1038.562,1067.579,1097.171,1127.523,1158.799,1191.073,1224.376,1258.885,1294.766,1332.148,1371.223,1412.055,1454.488,1498.289,1543.329,1589.295,1636.369,1685.604,1738.399,1795.605,1857.841,1924.393,1993.142,2061.167,2126.41,2188.038,2246.78,2304.083,2362.141,2422.571,2485.795,2551.316,2618.741,2687.358,2756.678
Estimates,180,5707.091,5834.751,5965.775,6102.341,6246.056,6398.042,6558.793,6728.316,6906.135,7091.447,7283.489,7481.985,7687.464,7901.43,8125.957,8362.334,8611.594,8872.903,9143.52,9419.615,9698.575,9978.729,10261.287,10549.874,10849.712,11164.285,11496.337,11844.109,12201.176,12558.451,12910.158,13255.365,13598.684,13946.969,14309.785,14695.192,15100.842,15527.306,15988.587,16502.469,17079.144,17729.899,18445.038,19188.198,19909.195,20573.715,21167.682,21706.64,22222.367,22761.644,23359.141,24024.789,24750.634,25531.974,26358.262,27221.813,28123.31,29066.903,30051.807,31077.037,32141.617,33244.602,34385.069,35561.914,36773.965,38019.96,39299.343,40610.874,41951.875,43319.103,44710.172
Estimates,226,110.877,113.593,115.207,116.209,116.983,117.803,118.847,120.184,121.771,123.507,125.291,127.051,128.843,130.837,133.276,136.285,140.086,144.451,148.489,150.971,151.098,148.599,143.933,137.974,131.977,126.963,123.024,120.108,118.859,119.985,123.923,131.099,141.192,152.919,164.503,174.663,182.951,189.742,195.617,201.467,208.02,215.371,223.362,232.033,241.416,251.515,262.436,274.266,286.938,300.338,314.423,329.131,344.57,360.967,378.637,397.797,418.512,440.659,464.034,488.358,513.401,539.066,565.317,591.998,618.927,645.986,673.07,700.114,727.054,753.823,780.38
Estimates,266,230.831,232.076,233.163,234.21,235.273,236.445,237.754,239.236,240.91,242.769,244.822,247.077,249.573,252.36,255.513,259.081,263.106,267.568,272.395,277.451,282.687,288.061,293.634,299.452,305.633,312.261,319.355,326.912,334.91,343.353,352.245,361.558,371.315,381.529,392.213,403.377,415.027,427.143,439.656,452.482,465.567,478.889,492.453,506.261,520.313,534.618,549.247,564.231,579.481,594.851,610.303,625.813,641.57,658.047,675.829,695.394,716.732,739.772,764.788,792.07,821.716,853.93,888.349,923.796,958.672,991.831,1022.809,1051.835,1079.376,1106.192,1132.854
Estimates,678,33.322,32.761,32.343,32.152,32.258,32.657,33.295,34.07,34.843,35.454,35.763,35.703,35.306,34.765,34.338,34.206,34.442,34.986,35.741,36.565,37.372,38.103,38.824,39.569,40.389,41.338,42.438,43.652,44.918,46.135,47.247,48.215,49.083,49.899,50.808,51.869,53.104,54.49,55.971,57.447,58.884,60.257,61.579,62.845,64.04,65.16,66.204,67.181,68.153,69.167,70.284,71.506,72.827,74.303,75.996,77.938,80.164,82.643,85.244,87.787,90.157,92.309,94.271,96.111,97.92,99.772,101.666,103.61,105.593,107.611,109.675
Estimates,913,7769.732,7928.019,8090.628,8258.065,8430.906,8609.722,8795.155,8987.85,9188.441,9397.588,9615.863,9843.786,10081.626,10329.48,10587.386,10855.342,11133.131,11420.934,11719.624,12030.285,12353.523,12690.534,13040.635,13400.263,13764.6,14130.544,14495.538,14861.518,15235.408,15626.836,16042.212,16484.629,16950.504,17431.738,17916.629,18396.77,18867.28,19330.372,19793.309,20267.002,20758.169,21269.407,21794.524,22320.811,22830.828,23311.815,23760.682,24180.635,24573.337,24942.631,25292.504,25622.817,25935.661,26240.391,26549.022,26870.768,27208.584,27562.277,27934.147,28325.754,28737.467,29170.944,29624.557,30090.844,30559.575,31022.829,31477.85,31924.973,32363.356,32793.014,33213.98
Estimates,72,199.707,205.265,210.76,215.94,220.677,224.929,228.771,232.33,235.86,239.637,243.92,248.86,254.418,260.36,266.31,272.037,277.432,282.699,288.219,294.557,302.104,311.025,321.208,332.392,344.229,356.429,368.959,381.904,395.356,409.431,424.234,439.698,455.753,472.612,490.511,509.559,529.887,551.268,573.128,594.658,615.288,634.761,653.213,670.974,688.548,706.299,724.374,742.637,760.8,778.481,795.433,811.386,826.518,841.552,857.471,874.87,894.361,915.523,936.812,956.058,971.864,983.429,991.624,998.695,1007.821,1021.216,1039.714,1062.469,1088.021,1114.116,1139.099
Estimates,748,132.727,135.734,138.551,141.309,144.1,146.999,150.026,153.186,156.451,159.777,163.108,166.449,169.839,173.386,177.243,181.508,186.245,191.428,196.929,202.562,208.215,213.836,219.497,225.352,231.613,238.444,245.876,253.875,262.377,271.299,280.549,290.093,299.934,310.105,320.653,331.576,342.873,354.455,366.181,377.872,389.378,400.569,411.399,421.908,432.183,442.223,452.146,461.802,470.67,478.045,483.483,486.799,488.284,488.594,488.676,489.231,490.496,492.38,494.964,498.233,502.186,506.888,512.379,518.539,525.208,532.23,539.597,547.278,555.082,562.79,570.236
Estimates,426,314.974,320.396,325.675,330.903,336.16,341.517,347.033,352.741,358.676,364.854,371.284,378.004,385.05,392.46,400.311,408.639,417.532,426.993,436.9,447.057,457.374,467.713,478.195,489.297,501.656,515.702,531.622,549.166,567.769,586.579,605.004,622.999,640.703,658.036,674.887,691.294,706.752,721.452,736.905,755.179,777.547,804.681,835.576,867.712,897.591,922.645,942.159,956.728,966.77,973.155,976.684,977.323,975.179,971.369,967.346,964.204,962.394,961.93,962.997,965.656,969.901,975.951,983.782,992.872,1002.448,1011.929,1021.145,1030.162,1039.049,1047.944,1056.95
Estimates,516,255.441,259.797,264.472,269.438,274.683,280.178,285.928,291.956,298.257,304.87,311.821,319.128,326.794,334.803,343.149,351.811,360.712,369.862,379.474,389.819,401.044,413.323,426.483,439.894,452.699,464.316,474.594,483.824,492.466,501.193,510.556,520.521,531.1,543.039,557.263,574.318,594.586,617.639,642.293,666.841,690.049,711.478,731.371,749.997,767.848,785.301,802.428,819.061,835.145,850.566,865.298,879.289,892.729,906.107,920.049,935.004,951.209,968.554,986.752,1005.348,1024.015,1042.644,1061.377,1080.421,1100.048,1120.45,1141.681,1163.627,1186.111,1208.862,1231.683
Estimates,710,6866.883,7006.827,7151.17,7300.475,7455.286,7616.099,7783.397,7957.637,8139.197,8328.45,8525.73,8731.345,8945.525,9168.471,9400.373,9641.347,9891.21,10149.952,10418.102,10696.29,10984.786,11284.637,11595.252,11913.328,12234.403,12555.653,12874.487,13192.749,13517.44,13858.334,14221.869,14611.318,15023.014,15447.946,15873.315,16290.023,16693.182,17085.558,17474.802,17872.452,18285.907,18717.918,19162.965,19610.22,20044.658,20455.347,20839.575,21200.407,21539.952,21862.384,22171.606,22468.02,22752.951,23032.769,23315.48,23607.459,23910.124,24223.89,24552.622,24900.459,25269.501,25662.032,26075.395,26500.317,26924.05,27337.004,27735.713,28121.437,28495.093,28859.302,29216.012
Estimates,914,35341.115,35890.556,36480.254,37105.654,37763.443,38451.76,39170.161,39919.513,40701.917,41520.356,42377.58,43275.288,44213.185,45188.434,46196.98,47236.558,48307.25,49412.516,50557.91,51750.752,52997.151,54297.963,55654.238,57072.214,58559.269,60120.143,61758.63,63472.161,65250.759,67080.326,68950.587,70857.887,72805.275,74797.643,76842.587,78945.819,81110.014,83333.44,85611.93,87939.338,90312.178,92729.7,95196.557,97721.649,100316.838,102991.317,105751.355,108597.449,111526.321,114531.748,117611.016,120763.36,123996.173,127324.534,130768.227,134341.74,138051.565,141895.107,145866.33,149954.709,154152.62,158458.024,162873.387,167401.056,172044.648,176806.173,181686.333,186681.802,191785.264,196986.982,202279.908
Estimates,204,1050.727,1055.628,1061.64,1068.861,1077.35,1087.181,1098.375,1110.933,1124.851,1140.101,1156.651,1174.504,1193.682,1214.262,1236.325,1259.942,1285.185,1312.016,1340.313,1369.843,1400.496,1432.233,1465.178,1499.545,1535.628,1573.665,1613.795,1656.03,1700.361,1746.752,1795.184,1845.823,1898.839,1954.266,2012.142,2072.577,2135.32,2200.613,2269.535,2343.546,2423.54,2510.18,2602.82,2699.501,2797.455,2894.758,2990.571,3085.569,3181.238,3279.81,3382.858,3490.95,3603.447,3719.314,3836.993,3955.402,4074.233,4194.026,4315.622,4440.265,4568.834,4701.607,4838.355,4978.896,5122.907,5270.132,5420.569,5574.297,5731.239,5891.256,6054.248
Estimates,854,2247.562,2260.179,2274.346,2290.555,2309.075,2329.978,2353.082,2378.021,2404.244,2431.09,2457.983,2484.676,2511.378,2538.871,2568.307,2600.482,2635.735,2673.844,2714.312,2756.404,2799.62,2843.984,2889.858,2937.425,2986.976,3038.851,3093.039,3149.803,3210.037,3274.868,3345.105,3421.194,3502.957,3589.836,3680.938,3775.648,3873.857,3975.823,4081.652,4191.544,4305.69,4424.2,4547.103,4674.453,4806.272,4942.641,5083.681,5229.685,5381.021,5538.2,5701.662,5871.499,6047.905,6231.414,6422.637,6622.003,6829.728,7045.686,7269.411,7500.236,7737.619,7981.454,8231.729,8488.213,8750.631,9018.772,9292.515,9571.848,9856.874,10147.774,10444.713
Estimates,132,83.982,88.362,91.25,92.942,93.729,93.887,93.711,93.46,93.38,93.741,94.712,96.391,98.82,101.881,105.41,109.209,113.346,117.757,122.015,125.547,127.969,129.104,129.108,128.41,127.6,127.141,127.129,127.501,128.3,129.57,131.297,133.594,136.456,139.655,142.872,145.897,148.599,151.087,153.608,156.555,160.191,164.615,169.676,175.097,180.469,185.501,190.096,194.338,198.314,202.166,206.009,209.845,213.64,217.434,221.301,225.288,229.42,233.675,237.959,242.121,246.066,249.767,253.247,256.559,259.819,263.07,266.349,269.626,272.866,276.036,279.117
Estimates,384,1333.148,1365.051,1402.763,1444.221,1488.004,1533.337,1580.106,1628.849,1680.639,1736.95,1799.131,1867.911,1942.935,2022.566,2104.45,2187.143,2269.849,2353.82,2442.055,2538.742,2646.822,2767.396,2899.52,3041.565,3190.973,3345.808,3505.444,3670.252,3840.509,4016.774,4199.297,4388.284,4583.02,4781.837,4982.473,5183.454,5383.523,5583.258,5785.123,5992.68,6208.226,6432.193,6662.905,6898.008,7134.172,7368.63,7601.485,7832.5,8058.254,8274.523,8478.764,8669.621,8849.176,9022.663,9197.419,9379.14,9569.663,9768.761,9977.533,10196.632,10426.514,10668.125,10921.921,11187.178,11462.641,11747.319,12041.04,12343.867,12655.166,12974.206,13300.38
Estimates,270,149.406,151.09,153.139,155.585,158.438,161.675,165.278,169.155,173.243,177.45,181.668,185.87,190.086,194.414,199,203.961,209.344,215.107,221.238,227.658,234.328,241.241,248.443,255.99,263.971,272.459,281.542,291.216,301.335,311.682,322.13,332.506,342.975,354.124,366.76,381.408,398.332,417.219,437.284,457.424,476.82,495.236,512.902,530.045,547.104,564.394,581.929,599.665,617.814,636.611,656.267,676.893,698.482,720.852,743.719,766.917,790.378,814.219,838.605,863.777,889.92,917.082,945.203,974.246,1004.095,1034.7,1066.028,1098.096,1130.877,1164.364,1198.54
Estimates,288,2545.941,2599.028,2665.266,2740.306,2820.859,2904.753,2990.923,3079.409,3171.175,3267.833,3370.847,3480.655,3595.938,3713.274,3828.058,3937.226,4038.662,4133.751,4227.145,4325.53,4433.411,4553.677,4684.2,4818.453,4947.16,5064.256,5166.93,5259.029,5349.257,5449.886,5569.718,5711.863,5873.597,6050.768,6236.747,6426.597,6619.067,6815.532,7016.695,7223.994,7438.252,7659.746,7887.292,8118.529,8350.367,8580.702,8808.767,9035.562,9263.036,9493.999,9730.71,9973.341,10221.782,10477.723,10743.126,11019.196,11306.877,11605.325,11911.719,12222.052,12533.386,12844.636,13156.379,13469.42,13785.234,14104.836,14428.231,14754.799,15084.235,15416.086,15749.999
Estimates,324,1506.698,1525.637,1544.349,1563.446,1583.386,1604.495,1626.934,1650.715,1675.755,1701.811,1728.694,1756.27,1784.593,1813.915,1844.594,1876.812,1910.738,1946.047,1981.723,2016.39,2049.098,2079.756,2108.775,2136.31,2162.714,2188.454,2213.66,2238.918,2265.772,2296.201,2331.763,2372.655,2418.987,2471.967,2532.921,2602.549,2681.597,2769.164,2862.191,2956.485,3048.946,3138.234,3224.91,3310.147,3395.926,3483.627,3573.783,3665.584,3757.496,3847.346,3933.799,4016.248,4095.803,4174.801,4256.518,4343.417,4436.812,4536.383,4641.006,4748.735,4858.465,4969.53,5083.247,5202.759,5332.362,5474.968,5631.807,5801.506,5981.068,6166.075,6353.234
