Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,404,3012.234,3096.154,3184.244,3276.413,3372.636,3472.984,3577.605,3686.759,3800.748,3919.96,4044.782,4175.56,4312.533,4455.841,4605.56,4761.885,4925.024,5095.469,5274.045,5461.794,5659.525,5867.743,6086.625,6316.274,6556.661,6807.824,7069.666,7342.435,7626.937,7924.18,8234.757,8558.788,8895.616,9243.94,9602.031,9968.438,10342.564,10724.102,11112.185,11505.902,11904.523,12307.836,12715.572,13126.975,13541.159,13957.708,14376.548,14798.387,15224.626,15657.195,16097.751,16546.531,17004.033,17472.554,17954.877,18452.871,18967.16,19496.92,20040.72,20596.355,21161.842,21737.158,22321.708,22912.189,23504.483,24095.73,24684.28,25271.004,25858.696,26451.585,27052.773
Estimates,450,1983.562,2027.555,2073.316,2120.866,2170.192,2221.337,2274.355,2329.307,2386.256,2445.316,2506.564,2570.102,2636.012,2704.357,2775.195,2848.615,2924.678,3003.502,3085.33,3170.448,3259.08,3351.348,3447.282,3546.889,3650.088,3756.871,3867.262,3981.319,4099.08,4220.575,4345.799,4475.007,4608.249,4745.205,4885.439,5028.748,5175.123,5325.046,5479.568,5640.027,5807.517,5982.243,6164.28,6354.178,6552.515,6759.635,6975.846,7200.858,7433.563,7672.441,7916.321,8164.825,8418.066,8675.989,8938.678,9206.229,9478.638,9755.836,10037.735,10324.223,10615.345,10911.027,11211.59,11517.928,11831.212,12152.289,12481.481,12818.661,13163.713,13516.377,13876.4
Estimates,454,1535.939,1562.522,1590.6,1620.161,1651.194,1683.707,1717.742,1753.323,1790.516,1829.387,1870,1912.413,1956.643,2002.711,2050.605,2100.337,2152.004,2205.706,2261.434,2319.172,2378.974,2440.83,2504.921,2571.74,2641.902,2715.871,2795.224,2880.182,2968.362,3056.362,3142.565,3222.183,3297.621,3382.715,3496.348,3650.047,3852.924,4095.764,4349.61,4574.273,4742.117,4841.102,4883.095,4893.749,4910.802,4961.606,5054.666,5181.579,5332.468,5490.94,5645.174,5793.193,5939.948,6088.662,6244.565,6411.359,6589.614,6777.615,6974.134,7177.24,7385.419,7598.612,7817.021,8039.829,8266.066,8495.171,8726.571,8960.635,9198.885,9443.471,9695.918
Estimates,480,247.631,254.122,261.514,269.501,277.873,286.456,295.143,303.906,312.749,321.743,330.921,340.286,349.755,359.113,368.125,376.605,384.465,391.765,398.757,405.736,412.965,420.465,428.162,436.026,443.992,451.993,460.038,468.123,475.966,483.234,489.702,495.312,500.167,504.376,508.135,511.601,514.75,517.641,520.702,524.476,529.326,535.41,542.577,550.44,558.404,566.027,573.2,579.987,586.317,592.139,597.454,602.169,606.283,609.912,613.237,616.39,619.427,622.324,625.01,627.385,629.375,630.949,632.192,633.252,634.355,635.662,637.242,639.019,640.905,642.699,644.287
Estimates,175,6.889,7.19,7.536,7.923,8.331,8.757,9.187,9.636,10.113,10.62,11.155,11.738,12.357,13.005,13.65,14.289,14.919,15.537,16.173,16.845,17.566,18.354,19.2,20.084,20.982,21.868,22.741,23.616,24.541,25.574,26.746,28.087,29.582,31.231,33.012,34.921,36.941,39.075,41.344,43.763,46.326,49.046,51.911,54.85,57.785,60.635,63.377,66.034,68.68,71.402,74.271,77.298,80.458,83.71,87.021,90.327,93.633,96.945,100.233,103.489,106.683,109.825,112.889,115.936,119.004,122.136,125.347,128.614,131.932,135.288,138.654
Estimates,508,3046.506,3097.638,3151.359,3207.402,3265.615,3326.026,3388.754,3454.124,3522.516,3594.408,3670.212,3750.13,3834.045,3921.468,4011.674,4104.143,4198.972,4296.393,4396.281,4498.491,4603.068,4709.088,4816.849,4929.045,5049.342,5179.888,5321.245,5471.195,5625.629,5778.909,5926.452,6070.465,6211.288,6340.667,6447.989,6527.783,6572.971,6591.163,6609.431,6664.701,6782.356,6974.363,7230.35,7525.939,7825.134,8102.009,8348.528,8573.181,8786.523,9005.611,9242.786,9500.555,9774.105,10059.816,10351.803,10645.921,10941.733,11241.381,11546.279,11858.644,12180.274,12511.359,12852.03,13204.033,13569.528,13949.963,14346.169,14757.711,15183.127,15620.192,16067.2
Estimates,638,129.183,134.935,139.474,143.343,146.933,150.564,154.416,158.577,163.034,167.703,172.475,177.317,182.306,187.674,193.702,200.549,208.386,216.996,225.642,233.341,239.397,243.557,246.098,247.493,248.492,249.669,251.114,252.767,254.805,257.399,260.673,264.756,269.638,275.041,280.58,285.977,291.121,296.12,301.112,306.336,311.97,318.024,324.396,331.028,337.782,344.536,351.311,358.081,364.725,371.122,377.189,382.836,388.093,393.103,398.075,403.143,408.376,413.704,418.959,423.904,428.375,432.325,435.823,439.006,442.112,445.266,448.533,451.867,455.253,458.648,462.007
Estimates,646,1111.769,1144.909,1177.138,1210.615,1246.702,1285.922,1327.979,1371.719,1415.37,1456.697,1493.797,1525.854,1553.795,1580.658,1610.7,1646.962,1690.652,1740.896,1796.017,1853.395,1911.171,1968.97,2027.669,2088.086,2151.499,2218.871,2290.366,2365.78,2445.293,2528.992,2616.948,2705.642,2794.228,2888.065,2994.662,3117.214,3265.899,3434.107,3588.68,3684.63,3693.696,3596.141,3411.716,3199.609,3042.588,2998.214,3090.56,3296.725,3569.952,3840.424,4057.739,4207.424,4306.107,4371.762,4434.02,4514.517,4616.849,4732.973,4859.345,4989.389,5118.459,5246.075,5374.743,5506.169,5642.837,5786.418,5937.449,6094.897,6256.912,6420.852,6584.778
Estimates,690,19.074,19.316,19.562,19.782,19.993,20.176,20.348,20.521,20.716,20.965,21.274,21.661,22.125,22.63,23.16,23.67,24.155,24.619,25.098,25.599,26.145,26.744,27.373,28.041,28.726,29.429,30.144,30.877,31.578,32.226,32.798,33.296,33.714,34.053,34.337,34.553,34.704,34.805,34.899,35.074,35.366,35.811,36.391,37.039,37.686,38.271,38.76,39.176,39.578,40.049,40.64,41.389,42.259,43.127,43.859,44.353,44.541,44.495,44.315,44.16,44.181,44.376,44.729,45.177,45.661,46.104,46.506,46.883,47.241,47.574,47.901
Estimates,706,1140.235,1162.715,1185.511,1208.781,1232.642,1257.205,1282.543,1308.699,1335.713,1363.578,1392.315,1421.954,1452.559,1484.241,1517.125,1551.306,1589.186,1631.27,1673.791,1711.448,1741.838,1758.674,1766.379,1785.745,1845.026,1962.129,2148.154,2390.907,2656.582,2897.74,3080.787,3192.535,3244.408,3257.549,3264.544,3288.995,3338.537,3405.448,3479.96,3546.452,3594.693,3621.246,3633.516,3644.977,3674.352,3734.818,3831.257,3958.877,4109.212,4269.277,4429.313,4587.168,4745.059,4902.742,5060.984,5220.385,5380.307,5540.083,5700.49,5862.723,6027.843,6196.1,6367.763,6543.908,6725.759,6914.348,7110.142,7313.307,7524.126,7742.71,7969.132
Estimates,728,1216.155,1228.329,1242.498,1258.531,1276.325,1295.781,1316.791,1339.283,1363.177,1388.402,1414.907,1442.672,1471.664,1501.907,1533.424,1566.264,1600.442,1635.995,1673.009,1711.535,1751.674,1793.498,1837.117,1882.607,1930.058,1979.594,2030.434,2082.537,2137.516,2197.551,2263.732,2336.43,2413.667,2491.25,2563.556,2626.213,2680.326,2726.426,2759.302,2772.401,2762.67,2725.967,2667.926,2607.278,2569.385,2572.168,2623.707,2718.348,2843.336,2979.111,3111.537,3235.25,3354.862,3477.844,3615.808,3776.074,3960.634,4163.182,4372.701,4574.031,4755.873,4915.971,5056.517,5176.38,5275.534,5355.171,5412.867,5451.281,5483.166,5525.584,5590.715
Estimates,800,2585.72,2661.793,2735.626,2808.578,2881.969,2957.08,3035.201,3117.55,3205.312,3299.56,3401.117,3510.401,3627.293,3751.077,3880.623,4014.828,4154.154,4298.228,4444.072,4587.817,4727.011,4860.376,4989.444,5117.974,5251.36,5393.64,5546.581,5709.657,5881.894,6061.388,6247.056,6438.395,6636.851,6845.561,7068.712,7309.102,7567.824,7843.377,8132.707,8431.341,8735.854,9045.934,9361.983,9682.214,10004.599,10328.095,10651.837,10977.176,11308.099,11650.079,12007.349,12381.575,12772.573,13180.488,13604.894,14045.554,14503.938,14981.114,15476.024,15986.976,16513.345,17051.388,17602.608,18177.539,18790.443,19449.739,20161.759,20918.416,21696.127,22462.421,23194.411
Estimates,834,3918.351,4014.589,4116.516,4223.724,4335.912,4452.891,4574.556,4700.943,4832.15,4968.375,5109.812,5256.672,5409.046,5566.961,5730.39,5899.442,6073.944,6254.294,6441.77,6638.055,6844.289,7061.22,7288.388,7524.184,7766.266,8013.056,8264.072,8520.088,8782.281,9052.371,9331.702,9621.157,9920.717,10229.751,10547.193,10872.591,11203.857,11541.938,11892.862,12264.823,12662.616,13090.913,13545.312,14010.646,14466.026,14897.275,15298.294,15675.96,16045.052,16427.122,16838.006,17283.163,17758.831,18260.492,18780.108,19312.186,19856.009,20415.193,20993.496,21596.2,22227.068,22887.321,23575.682,24290.238,25027.953,25786.5,26565.525,27365.425,28185.448,29024.84,29883.105
Estimates,894,1160.246,1189.72,1221.467,1255.358,1291.262,1329.069,1368.646,1409.909,1452.769,1497.148,1543.006,1590.345,1639.22,1689.736,1742.051,1796.326,1852.58,1910.946,1971.748,2035.43,2102.304,2172.551,2246.136,2322.921,2402.641,2485.124,2570.217,2657.987,2748.709,2842.779,2940.385,3041.543,3145.883,3252.86,3361.711,3471.82,3583.301,3696.094,3809.118,3921.058,4031.146,4138.732,4244.576,4351.098,4461.643,4578.566,4703.048,4834.44,4971.195,5110.898,5251.908,5394.084,5538.432,5685.882,5837.791,5995.319,6158.454,6327.444,6503.983,6690.201,6887.474,7096.729,7317.296,7547.003,7782.731,8022.199,8264.686,8510.848,8761.437,9017.82,9280.95
Estimates,716,1377.277,1420.147,1465.157,1512.054,1560.702,1611.062,1663.192,1717.237,1773.46,1832.144,1893.571,1957.915,2025.174,2095.125,2167.452,2241.962,2318.508,2397.329,2478.997,2564.313,2653.829,2748.026,2846.743,2948.983,3053.357,3159,3265.27,3372.862,3483.872,3601.172,3726.737,3860.521,4001.405,4148.736,4301.499,4458.386,4619.312,4782.829,4944.52,5098.79,5241.466,5370.951,5487.645,5592.09,5685.647,5769.58,5844.139,5909.605,5967.39,6019.337,6067.179,6111.887,6154.635,6197.522,6242.964,6293.011,6347.986,6408.522,6477.094,6556.601,6648.704,6755.208,6874.616,7001.157,7126.795,7245.864,7356.132,7459.545,7559.693,7662.12,7770.917
Estimates,911,13756.339,14001.451,14260.707,14527.616,14797.765,15069.02,15341.539,15617.722,15901.809,16199.321,16515.442,16853.037,17211.159,17584.388,17964.59,18346.884,18728.867,19115.006,19515.643,19944.925,20413.158,20923.78,21474.314,22059.53,22671.241,23303.376,23955.835,24630.815,25326.216,26039.864,26770.871,27519.396,28288.042,29081.609,29906.524,30768.453,31664.689,32596.387,33577.472,34625.803,35751.644,36966.847,38261.849,39599.812,40929.781,42217.443,43448.791,44641.053,45829.47,47065.313,48386.83,49804.677,51311.141,52903.624,54573.96,56315.67,58131.113,60023.156,61985.82,64010.894,66092.227,68227.056,70416.02,72660.17,74961.884,77322.684,79742.46,82219.551,84751.986,87337.138,89973.209
Estimates,24,2341.379,2387.323,2443.321,2499.773,2549.891,2589.781,2618.515,2638.023,2652.678,2668.519,2691.228,2723.765,2764.438,2805.999,2838.112,2854.424,2851.083,2833.449,2815.629,2817.065,2851.56,2924.248,3030.663,3160.891,3300.087,3437.42,3569.905,3700.91,3832.757,3969.803,4115.191,4268.947,4429.522,4596.5,4769.225,4947.169,5130.466,5319.218,5512.806,5710.436,5911.638,6116.458,6325.395,6539.142,6758.623,6984.738,7218.187,7459.618,7709.857,7969.816,8240.458,8521.795,8814.755,9122.235,9447.886,9794.134,10162.225,10551.02,10957.506,11377.265,11806.97,12245.836,12694.373,13151.985,13618.285,14093.136,14576.127,15067.45,15568.328,16080.52,16605.398
Estimates,120,2196.187,2234.483,2273.458,2313.211,2353.893,2395.69,2438.808,2483.518,2530.1,2578.859,2630.071,2683.961,2740.646,2800.14,2862.366,2927.338,2995.165,3066.052,3140.164,3217.681,3298.778,3383.609,3472.347,3565.216,3662.45,3764.286,3870.833,3982.239,4098.746,4220.695,4348.291,4481.487,4620.221,4764.634,4914.884,5070.945,5232.908,5400.361,5572.21,5747.03,5923.729,6102.088,6282.243,6463.956,6647.063,6831.6,7017.468,7205.067,7395.619,7590.734,7791.677,7998.955,8212.674,8433.249,8661.01,8896.229,9139.126,9389.81,9648.222,9914.162,10187.444,10468.054,10755.87,11050.423,11351.123,11657.496,11969.336,12286.573,12609.01,12936.459,13268.789
Estimates,140,672.673,680.368,687.741,695.119,702.782,710.924,719.705,729.216,739.475,750.491,762.234,774.689,787.877,801.889,816.793,832.632,849.587,867.544,885.811,903.475,919.951,934.967,948.946,962.827,977.967,995.357,1015.11,1037.016,1061.349,1088.348,1118.036,1150.932,1186.693,1223.464,1258.764,1290.91,1318.964,1343.744,1367.563,1393.703,1424.484,1460.652,1501.302,1545.077,1589.884,1634.152,1677.486,1720.193,1762.302,1804.003,1845.398,1886.113,1925.842,1964.888,2003.719,2042.502,2081.976,2121.636,2159.049,2190.888,2215.124,2230.666,2239.125,2244.484,2252.275,2266.606,2288.847,2318.147,2353.555,2393.206,2435.722
Estimates,148,1267.297,1290.58,1315.465,1341.404,1367.948,1394.843,1421.951,1449.314,1477.084,1505.489,1534.797,1565.103,1596.343,1628.181,1660.142,1691.948,1723.313,1754.508,1786.523,1820.742,1858.054,1899.101,1943.419,1989.502,2035.166,2078.975,2120.553,2160.761,2200.847,2242.642,2287.628,2336.086,2388.062,2444.524,2506.534,2574.826,2650.096,2732.196,2819.916,2911.447,3005.552,3102.008,3201.439,3304.672,3412.846,3526.94,3646.801,3772.452,3905.088,4046.215,4196.724,4357.454,4527.646,4704.628,4884.658,5065.134,5244.842,5424.702,5606.877,5794.635,5990.241,6194.441,6406.23,6624.061,6845.615,7069.237,7294.423,7521.758,7752.004,7986.36,8225.689
Estimates,178,418.438,426.457,434.805,443.529,452.662,462.232,472.271,482.81,493.865,505.482,517.667,530.459,543.872,557.928,572.646,588.029,604.098,620.862,638.35,656.601,675.641,695.481,716.114,737.482,759.506,782.118,805.276,829.017,853.388,878.479,904.339,931.02,958.477,986.617,1015.266,1044.333,1073.797,1103.74,1134.291,1165.638,1197.941,1231.239,1265.569,1300.995,1337.579,1375.384,1414.592,1455.228,1497.163,1540.143,1584.091,1628.635,1674.007,1721.311,1772.069,1827.17,1887.302,1951.73,2018.345,2084.233,2147.328,2206.804,2263.417,2318.674,2374.824,2433.522,2495.201,2559.385,2625.622,2693.146,2761.414
Estimates,180,6476.571,6594.156,6715.236,6842.109,6976.477,7119.474,7271.632,7432.907,7602.78,7780.341,7964.767,8155.715,8353.723,8560.398,8777.873,9007.548,9250.458,9505.717,9770.354,10040.203,10312.458,10585.333,10860.073,11140.574,11432.415,11739.302,12064.133,12405.018,12755.211,13105.147,13448.747,13784.964,14118.609,14456.889,14809.878,15186.03,15583.035,16001.396,16455.197,16962.298,17532.879,18178.341,18888.879,19627.637,20343.778,21002.524,21589.557,22120.551,22627.601,23157.971,23746.689,24403.745,25121.036,25893.609,26710.607,27564.081,28454.736,29386.784,30359.388,31371.535,32422.236,33510.549,34635.68,35796.89,36993.48,38224.572,39489.787,40787.891,42116.217,43471.465,44851.232
Estimates,226,114.653,117.321,118.978,120.113,121.05,122.063,123.292,124.774,126.475,128.263,130.047,131.735,133.376,135.168,137.34,140.011,143.42,147.335,150.927,153.029,152.888,150.253,145.575,139.682,133.785,128.845,124.945,122.052,120.822,121.992,126.008,133.271,143.446,155.289,167.051,177.453,186.073,193.235,199.356,205.153,211.168,217.473,223.907,230.604,237.683,245.253,253.408,262.193,271.558,281.427,291.757,302.531,313.818,325.703,338.312,351.73,365.982,381.027,396.805,413.231,430.239,447.795,465.874,484.414,503.346,522.589,542.111,561.894,581.912,602.159,622.605
Estimates,266,242.465,244.305,245.492,246.326,247.059,247.863,248.886,250.203,251.848,253.822,256.1,258.716,261.712,265.213,269.378,274.276,280.013,286.486,293.368,300.193,306.63,312.547,318.071,323.462,329.106,335.277,342.043,349.352,357.168,365.435,374.09,383.137,392.617,402.527,412.904,423.73,435.025,446.728,458.816,471.232,483.926,496.896,510.12,523.508,536.939,550.333,563.697,577.101,590.58,604.207,618.056,632.195,646.74,661.899,677.959,695.156,713.412,732.793,753.75,776.855,802.43,830.699,861.328,893.274,925.129,955.859,985.073,1012.977,1039.899,1066.386,1092.874
Estimates,678,26.676,26.458,26.211,26.032,26.003,26.15,26.479,26.957,27.504,28.055,28.531,28.894,29.172,29.472,29.94,30.678,31.73,33.053,34.517,35.936,37.198,38.241,39.106,39.894,40.759,41.796,43.037,44.45,45.928,47.323,48.541,49.552,50.395,51.165,52.018,53.057,54.325,55.769,57.317,58.866,60.327,61.692,62.995,64.221,65.386,66.519,67.595,68.65,69.702,70.797,71.98,73.254,74.623,76.102,77.74,79.534,81.512,83.654,85.878,88.09,90.215,92.212,94.123,95.965,97.807,99.667,101.555,103.476,105.439,107.437,109.486
Estimates,913,7763.304,7938.047,8119.109,8306.149,8499.02,8697.768,8902.68,9114.167,9332.86,9559.476,9794.686,10038.947,10292.29,10554.342,10824.461,11102.312,11387.569,11680.749,11983.088,12296.325,12621.629,12960.032,13311.073,13672.443,14040.922,14414.465,14791.57,15173.664,15565.078,15971.927,16398.252,16845.998,17313.08,17794.611,18283.605,18775.049,19264.833,19754.084,20248.981,20758.611,21288.173,21840.066,22407.858,22977.094,23528.065,24046.419,24528.227,24976.744,25393.83,25783.878,26151.362,26496.142,26820.294,27133.463,27448.098,27773.91,28114.137,28469.04,28841.421,29233.39,29645.899,30080.741,30536.703,31007.709,31485.124,31962.206,32436.803,32908.817,33376.132,33836.88,34289.667
Estimates,72,212.834,218.737,224.271,229.394,234.103,238.424,242.463,246.334,250.22,254.323,258.813,263.828,269.359,275.332,281.56,287.959,294.525,301.399,308.727,316.74,325.61,335.325,345.888,357.514,370.472,384.917,401.023,418.628,437.111,455.642,473.626,490.714,507.106,523.512,540.928,560.026,581.061,603.636,626.945,649.826,671.468,691.56,710.328,728.136,745.513,762.874,780.35,797.787,815.027,831.779,847.9,863.288,878.119,892.835,908.062,924.207,941.55,959.935,978.824,997.437,1015.242,1031.977,1047.927,1063.856,1080.798,1099.5,1120.211,1142.607,1166.046,1189.587,1212.526
Estimates,748,140.27,143.623,146.735,149.773,152.843,156.028,159.379,162.851,166.409,169.967,173.47,176.897,180.316,183.893,187.877,192.417,197.575,203.332,209.579,216.177,223.036,230.143,237.542,245.209,253.134,261.315,269.726,278.378,287.41,297.017,307.303,318.281,329.878,342.007,354.587,367.501,380.726,394.179,407.593,420.626,433.045,444.698,455.596,465.798,475.439,484.613,493.36,501.614,509.252,516.06,521.949,526.809,530.77,534.202,537.611,541.344,545.599,550.271,554.984,559.229,562.655,565.141,566.906,568.304,569.814,571.808,574.397,577.53,581.192,585.343,589.928
Estimates,426,389.712,396.414,403.325,410.435,417.739,425.246,432.941,440.853,448.988,457.36,465.98,474.888,484.082,493.601,503.446,513.668,524.266,535.286,546.783,558.854,571.556,584.906,598.907,613.588,628.978,645.093,661.895,679.361,697.442,716.091,735.254,754.809,774.659,794.691,814.798,834.838,854.935,874.943,894.088,911.385,926.21,937.853,946.708,954.525,963.732,975.953,992.135,1011.326,1030.754,1046.577,1056.121,1058.415,1054.653,1046.986,1038.607,1031.911,1027.539,1024.996,1024.133,1024.479,1025.674,1027.842,1031.206,1035.656,1041,1047.082,1053.896,1061.37,1069.278,1077.323,1085.302
Estimates,516,258.937,264.166,269.691,275.462,281.458,287.668,294.096,300.746,307.645,314.825,322.317,330.146,338.325,346.83,355.648,364.777,374.154,383.821,393.954,404.769,416.43,429.03,442.471,456.37,470.201,483.609,496.523,509.131,521.589,534.186,547.167,560.417,574.003,588.585,605.019,623.831,645.337,669.157,694.252,719.17,742.85,764.921,785.58,805.101,823.978,842.565,860.95,878.968,896.49,913.295,929.285,944.378,958.79,973.006,987.688,1003.312,1020.109,1037.962,1056.63,1075.691,1094.862,1114.054,1133.4,1153.085,1173.378,1194.451,1216.363,1238.996,1262.189,1285.662,1309.233
Estimates,710,6761.551,6915.107,7075.087,7241.085,7412.877,7590.402,7773.801,7963.383,8159.598,8363.001,8574.106,8793.188,9020.208,9254.686,9495.93,9743.491,9997.049,10256.911,10524.045,10799.785,11084.997,11380.628,11686.265,11999.762,12318.137,12639.531,12962.403,13288.166,13621.526,13968.991,14334.902,14721.777,15127.434,15545.816,15968.273,16388.853,16802.774,17212.169,17626.103,18057.604,18514.6,19001.034,19509.646,20023.534,20519.403,20980.414,21401.432,21787.049,22142.307,22476.167,22796.107,23103.252,23397.962,23686.434,23976.13,24273.136,24579.34,24895.876,25226.85,25576.554,25947.466,26341.727,26757.264,27186.808,27620.134,28049.365,28471.936,28888.314,29297.427,29698.965,30092.678
Estimates,914,35534.059,36089.292,36682.251,37309.268,37967.906,38656.563,39374.885,40123.509,40904.005,41718.602,42569.496,43458.14,44384.504,45346.959,46342.755,47370.773,48431.444,49527.929,50664.793,51848.058,53082.873,54370.427,55712.246,57113.978,58582.263,60121.636,61734.59,63419.582,65171.642,66983.338,68848.874,70766.82,72737.439,74758.686,76828.607,78945.645,81110.456,83323.022,85580.98,87881.193,90222.844,92604.695,95031.033,97513.101,100065.855,102700.498,105424.4,108237.042,111132.637,114101.321,117137.604,120239.903,123416.072,126681.142,130055.189,133552.932,137180.515,140935.041,144810.658,148797.362,152887.79,157080.347,161377.555,165780.506,170291.443,174911.471,179640.975,184477.761,189417.189,194453.165,199581.347
Estimates,204,1204.495,1202.847,1203.222,1205.623,1210.026,1216.411,1224.677,1234.779,1246.604,1260.028,1274.966,1291.361,1309.215,1328.602,1349.636,1372.419,1396.974,1423.292,1451.275,1480.814,1511.842,1544.342,1578.385,1614.136,1651.785,1691.502,1733.374,1777.415,1823.572,1871.767,1921.977,1974.303,2028.878,2085.674,2144.677,2205.925,2269.184,2334.649,2403.309,2476.474,2554.949,2639.316,2728.985,2822.26,2916.76,3010.794,3103.701,3196.075,3289.037,3384.292,3483.088,3585.778,3691.953,3801.242,3913.01,4026.821,4142.66,4260.764,4381.293,4504.448,4630.42,4759.222,4890.899,5025.698,5163.932,5305.83,5451.503,5600.895,5753.796,5909.895,6068.95
Estimates,854,2036.893,2064.314,2092.791,2122.647,2154.09,2187.177,2221.863,2257.93,2295.101,2332.995,2371.306,2409.904,2448.95,2488.94,2530.584,2574.392,2620.625,2669.181,2719.734,2771.768,2824.972,2879.394,2935.316,2993.068,3053.069,3115.703,3180.993,3249.13,3320.783,3396.788,3477.732,3563.972,3655.302,3751.074,3850.301,3952.26,4056.832,4164.257,4274.661,4388.274,4505.343,4625.886,4750.007,4878.02,5010.312,5147.239,5289.053,5435.867,5587.701,5744.496,5906.289,6073.09,6245.192,6423.21,6607.939,6799.932,6999.445,7206.343,7420.314,7640.862,7867.592,8100.461,8339.523,8584.578,8835.398,9091.844,9353.835,9621.388,9894.592,10173.609,10458.565
Estimates,132,94.082,97.721,100.197,101.78,102.733,103.306,103.706,104.133,104.749,105.693,107.058,108.93,111.321,114.206,117.539,121.212,125.309,129.765,134.154,137.914,140.664,142.211,142.733,142.658,142.628,143.099,144.216,145.834,147.882,150.159,152.551,155.084,157.788,160.571,163.268,165.771,168.014,170.05,172.136,174.625,177.762,181.614,186.087,190.96,195.94,200.787,205.437,209.91,214.199,218.29,222.169,225.856,229.315,232.491,235.318,237.746,239.751,241.392,242.887,244.546,246.578,249.091,251.994,255.181,258.457,261.67,264.791,267.873,270.898,273.9,276.871
Estimates,384,1296.983,1325.574,1358.321,1393.968,1431.709,1471.084,1512.094,1555.113,1600.874,1650.34,1704.428,1763.636,1827.821,1896.064,1966.961,2039.7,2113.874,2190.348,2271.079,2358.728,2455.248,2561.339,2676.506,2799.948,2930.322,3066.601,3208.505,3356.245,3509.76,3669.153,3834.355,4005.405,4181.971,4363.103,4547.63,4734.75,4923.745,5114.93,5309.617,5509.773,5716.647,5930.211,6149.523,6373.63,6601.266,6831.129,7063.64,7298.174,7531.153,7758.05,7975.896,8183.406,8382.363,8576.95,8773.074,8975.373,9185.251,9402.489,9628.035,9862.515,10106.43,10360.527,10625.267,10900.328,11185.031,11478.829,11781.686,12093.608,12414.06,12742.348,13077.895
Estimates,270,155.489,157.993,160.386,162.797,165.317,167.987,170.839,173.858,176.985,180.18,183.381,186.566,189.8,193.221,197.012,201.297,206.134,211.515,217.352,223.57,230.076,236.865,243.981,251.438,259.279,267.526,276.268,285.539,295.205,305.088,315.122,325.075,335.136,346.074,358.928,374.383,392.809,413.792,436.156,458.207,478.775,497.435,514.574,530.816,547.115,564.183,582.162,600.857,620.31,640.507,661.441,683.177,705.781,729.073,752.805,776.828,801.066,825.627,850.683,876.5,903.279,931.06,959.817,989.462,1019.942,1051.16,1083.106,1115.804,1149.215,1183.332,1218.124
Estimates,288,2490.21,2541.291,2603.382,2673.065,2747.795,2825.839,2906.422,2989.588,3076.129,3167.327,3264.382,3367.636,3476.028,3586.85,3696.412,3802.237,3902.756,3999.052,4094.628,4194.488,4302.082,4419.57,4545.44,4675.099,4801.938,4921.69,5032.234,5136.424,5241.008,5355.432,5486.394,5636.424,5803.231,5982.791,6168.912,6357.02,6545.772,6736.489,6930.352,7129.415,7335.022,7547.614,7766.053,7988.227,8211.31,8433.356,8653.737,8873.415,9094.123,9318.37,9548.14,9783.588,10024.594,10272.585,10529.202,10795.452,11072.18,11358.621,11652.113,11948.891,12246.228,12543.077,12840.075,13138.221,13439.246,13744.367,14053.716,14366.665,14682.873,15001.772,15322.946
Estimates,324,1506.24,1528.363,1551.264,1575.006,1599.623,1625.148,1651.561,1678.847,1706.959,1735.856,1765.47,1795.798,1826.835,1858.645,1891.318,1924.899,1959.466,1994.999,2031.327,2068.211,2105.508,2143.3,2181.769,2221.047,2261.316,2302.794,2345.579,2389.963,2436.599,2486.29,2539.683,2596.94,2658.086,2723.476,2793.448,2868.167,2947.823,3032.159,3120.293,3210.995,3303.336,3396.702,3491.122,3587.024,3685.193,3786.004,3889.999,3996.487,4103.276,4207.399,4306.936,4400.834,4490.274,4578.296,4669.211,4766.168,4870.609,4981.776,5097.79,5215.735,5333.703,5450.929,5568.785,5690.062,5818.608,5957.128,6106.627,6266.01,6433.224,6605.171,6779.558
Estimates,624,270.764,275.373,279.571,283.594,287.634,291.768,296.027,300.36,304.661,308.787,312.607,316.079,319.3,322.531,326.1,330.271,335.077,340.442,346.272,352.448,358.829,365.548,372.552,379.38,385.393,390.221,393.598,395.813,397.743,400.596,405.229,411.962,420.529,430.42,440.877,451.329,461.644,471.964,482.369,493.011,504.011,515.385,527.053,538.854,550.602,562.164,573.47,584.63,595.937,607.784,620.459,634.097,648.621,663.905,679.741,695.971,712.541,729.537,747.084,765.378,784.555,804.636,825.548,847.112,869.094,891.313,913.702,936.281,959.059,982.054,1005.303
