Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Mediumvariant,384,26378.274,27053.629,27742.298,28444.203,29159.502,29888.176,30629.936,31384.158,32149.991,32926.403,33712.599,34508.081,35312.722,36126.588,36949.909,37782.81,38625.103,39476.446,40336.668,41205.584,42082.991,42968.651,43862.322,44763.71,45672.552,46588.529,47511.328,48440.605,49376.001,50317.157,51263.671,52215.198,53171.303,54131.456,55095.07,56061.605,57030.625,58001.74,58974.548,59948.643,60923.614,61899.089,62874.679,63850.011,64824.726,65798.472,66770.894,67741.647,68710.442,69677,70641.051,71602.22,72560.165,73514.599,74465.265,75411.845,76354.03,77291.411,78223.465,79149.631,80069.398,80982.403,81888.324,82786.718,83677.14,84559.202,85432.496,86296.762,87152.002,87998.302,88835.641,89663.807,90482.411,91290.951,92088.92,92875.823,93651.251,94414.878,95166.426,95905.738,96632.718
Mediumvariant,270,2416.668,2486.945,2558.482,2631.254,2705.192,2780.247,2856.397,2933.569,3011.723,3090.779,3170.685,3251.395,3332.858,3415.049,3497.964,3581.557,3665.805,3750.639,3836.01,3921.851,4008.102,4094.694,4181.598,4268.769,4356.156,4443.727,4531.433,4619.207,4706.972,4794.629,4882.101,4969.327,5056.269,5142.877,5229.114,5314.95,5400.329,5485.194,5569.532,5653.322,5736.53,5819.137,5901.086,5982.29,6062.661,6142.136,6220.637,6298.162,6374.718,6450.307,6524.963,6598.644,6671.321,6742.957,6813.509,6882.935,6951.2,7018.297,7084.184,7148.835,7212.222,7274.328,7335.112,7394.525,7452.551,7509.128,7564.257,7617.901,7670.041,7720.631,7769.644,7817.079,7862.939,7907.234,7949.984,7991.23,8030.979,8069.261,8106.101,8141.524,8175.549
Mediumvariant,288,31072.94,31732.129,32395.45,33062.746,33733.898,34408.768,35087.162,35768.89,36453.884,37142.079,37833.419,38527.747,39224.875,39924.665,40626.941,41331.551,42038.252,42746.853,43457.207,44169.219,44882.714,45597.448,46313.072,47029.15,47745.14,48460.553,49175.069,49888.358,50599.949,51309.352,52016.125,52719.928,53420.467,54117.511,54810.821,55500.195,56185.328,56865.986,57542.03,58213.406,58879.986,59541.641,60198.119,60848.945,61493.583,62131.609,62762.631,63386.614,64003.858,64614.895,65220.016,65819.211,66412.021,66997.69,67575.234,68143.861,68703.159,69253.035,69793.463,70324.53,70846.245,71358.51,71860.992,72353.134,72834.295,73303.983,73761.907,74208.117,74642.951,75066.949,75480.463,75883.586,76276.151,76657.848,77028.329,77387.366,77734.828,78070.723,78395.22,78708.629,79011.407
Mediumvariant,324,13132.795,13497.244,13865.691,14238.722,14617.781,15003.843,15396.572,15794.992,16198.77,16607.521,17020.915,17438.695,17860.687,18286.68,18716.463,19149.86,19586.679,20026.717,20469.807,20915.798,21364.534,21815.816,22269.469,22725.447,23183.707,23644.15,24106.626,24570.874,25036.658,25503.726,25971.806,26440.668,26910.077,27379.603,27848.797,28317.264,28784.679,29250.803,29715.48,30178.567,30639.913,31099.286,31556.372,32010.816,32462.214,32910.208,33354.537,33794.993,34231.39,34663.551,35091.314,35514.476,35932.842,36346.224,36754.455,37157.355,37554.84,37946.777,38332.928,38713.079,39087.023,39454.554,39815.701,40170.772,40520.249,40864.438,41203.443,41537.027,41864.674,42185.677,42499.521,42806.017,43105.235,43397.41,43682.843,43961.728,44234.18,44500.164,44759.496,45011.882,45256.868
Mediumvariant,624,1968.001,2015.494,2063.367,2111.616,2160.282,2209.377,2258.89,2308.816,2359.168,2409.959,2461.208,2512.926,2565.082,2617.671,2670.654,2724.006,2777.711,2831.753,2886.141,2940.902,2996.049,3051.565,3107.399,3163.489,3219.719,3276.01,3332.327,3388.633,3444.902,3501.104,3557.201,3613.168,3668.975,3724.571,3779.887,3834.907,3889.582,3943.887,3997.845,4051.47,4104.758,4157.714,4210.293,4262.465,4314.168,4365.36,4416.02,4466.127,4515.682,4564.699,4613.182,4661.102,4708.455,4755.18,4801.24,4846.592,4891.214,4935.082,4978.198,5020.563,5062.174,5103.015,5143.072,5182.29,5220.613,5258.004,5294.447,5329.932,5364.477,5398.065,5430.724,5462.449,5493.242,5523.094,5551.998,5579.971,5607.008,5633.135,5658.372,5682.743,5706.289
Mediumvariant,430,5057.681,5180.203,5305.117,5432.271,5561.375,5692.195,5824.726,5959.024,6094.999,6232.543,6371.553,6511.969,6653.703,6796.689,6940.812,7085.999,7232.149,7379.195,7527.085,7675.748,7825.131,7975.165,8125.779,8276.851,8428.251,8579.902,8731.698,8883.6,9035.585,9187.639,9339.752,9491.862,9643.903,9795.825,9947.544,10099.01,10250.16,10400.921,10551.251,10701.094,10850.395,10999.107,11147.13,11294.358,11440.635,11585.869,11729.951,11872.818,12014.438,12154.784,12293.825,12431.497,12567.725,12702.346,12835.212,12966.182,13095.171,13222.129,13347.064,13469.996,13590.907,13709.785,13826.571,13941.161,14053.447,14163.343,14270.802,14375.828,14478.457,14578.766,14676.812,14772.597,14866.079,14957.189,15045.865,15132.046,15215.698,15296.795,15375.361,15451.425,15525.034
Mediumvariant,466,20250.833,20855.735,21473.764,22105.731,22752.84,23415.891,24094.926,24789.315,25498.423,26221.38,26957.396,27705.952,28466.766,29239.462,30023.758,30819.218,31625.44,32441.676,33266.796,34099.463,34938.568,35783.372,36633.497,37488.576,38348.389,39212.64,40080.84,40952.463,41827.255,42705.031,43585.53,44468.409,45353.167,46239.185,47125.737,48012.218,48898.084,49783.017,50666.784,51549.257,52430.195,53309.138,54185.53,55058.963,55929.042,56795.282,57657.305,58514.46,59365.633,60209.515,61045.038,61871.408,62688.308,63495.724,64293.861,65082.743,65862.044,66631.055,67388.934,68134.714,68867.542,69586.949,70292.643,70984.136,71660.968,72322.759,72969.185,73600.029,74215.259,74814.915,75399.038,75967.597,76520.526,77057.731,77579.177,78084.855,78574.869,79049.357,79508.6,79952.907,80382.703
Mediumvariant,478,4649.658,4775.119,4901.981,5030.239,5159.888,5290.949,5423.379,5557.165,5692.346,5828.998,5967.168,6106.862,6248.048,6390.76,6535.008,6680.816,6828.166,6977.038,7127.358,7279.062,7432.083,7586.369,7741.888,7898.595,8056.47,8215.471,8375.55,8536.635,8698.623,8861.403,9024.892,9189.006,9353.695,9518.888,9684.5,9850.468,10016.741,10183.268,10350.02,10516.961,10684.056,10851.273,11018.558,11185.959,11353.515,11521.241,11689.145,11857.156,12025.167,12193.055,12360.692,12528.014,12695.003,12861.697,13028.151,13194.405,13360.419,13526.12,13691.384,13856.086,14020.102,14183.371,14345.859,14507.45,14668.062,14827.597,14985.99,15143.182,15299.182,15454.016,15607.691,15760.168,15911.367,16061.192,16209.549,16356.332,16501.47,16644.908,16786.582,16926.481,17064.599
Mediumvariant,562,24206.644,25130.817,26083.66,27066.232,28079.839,29125.52,30203.733,31314.61,32458.489,33635.577,34846.02,36089.92,37367.258,38677.737,40020.92,41396.373,42803.808,44242.946,45713.337,47214.475,48745.855,50306.974,51897.322,53516.247,55163.067,56837.126,58537.693,60264.146,62015.91,63792.417,65593.043,67417.106,69263.763,71131.901,73020.32,74927.896,76853.653,78796.834,80756.884,82733.355,84725.659,86732.926,88754.071,90787.961,92833.377,94889.127,96954.149,99027.364,101107.581,103193.54,105283.988,107377.872,109474.085,111571.323,113668.229,115763.542,117856.171,119945.213,122029.844,124109.339,126182.966,128249.649,130308.407,132358.787,134400.422,136432.732,138455.037,140466.075,142463.926,144446.326,146411.369,148357.811,150284.929,152192.369,154079.855,155946.981,157793.143,159617.503,161418.933,163196.087,164947.332
Mediumvariant,566,206139.589,211400.708,216746.934,222182.396,227713.024,233343.112,239073.298,244902.212,250829.706,256855.082,262977.337,269195.372,275507.679,281912.046,288405.817,294986.051,301649.982,308394.393,315215.086,322107.378,329066.615,336089.727,343172.762,350308.995,357490.777,364711.807,371966.867,379253.709,386572.809,393926.389,401315,408736.95,416187.349,423659.648,431145.772,438639.114,446135.245,453632.5,461130.414,468629.813,476130.398,483629.662,491123.361,498607.393,506076.996,513527.738,520955.829,528358.015,535730.857,543071.035,550374.955,557638.523,564857.366,572027.253,579143.831,586202.598,593199.975,600131.273,606989.549,613766.878,620456.675,627054.688,633558.481,639965.68,646274.7,652484.055,658591.334,664594.517,670493.211,676287.596,681977.623,687562.619,693041.456,698412.751,703675.207,708827.845,713870.118,718801.969,723623.804,728336.551,732941.597
Mediumvariant,654,6.077,6.096,6.115,6.127,6.142,6.146,6.159,6.164,6.17,6.175,6.175,6.177,6.176,6.173,6.163,6.149,6.134,6.123,6.102,6.084,6.059,6.036,6.013,5.99,5.959,5.931,5.902,5.872,5.844,5.817,5.783,5.755,5.723,5.694,5.666,5.637,5.606,5.576,5.545,5.52,5.487,5.459,5.433,5.404,5.377,5.349,5.322,5.299,5.264,5.237,5.212,5.181,5.156,5.13,5.104,5.078,5.055,5.03,4.997,4.975,4.954,4.928,4.903,4.876,4.848,4.829,4.806,4.783,4.755,4.73,4.71,4.689,4.661,4.638,4.616,4.594,4.572,4.549,4.53,4.509,4.487
Mediumvariant,686,16743.927,17196.301,17653.671,18116.524,18585.814,19062.24,19545.82,20036.315,20533.941,21038.927,21551.46,22071.532,22599.122,23134.324,23677.24,24227.859,24786.135,25351.824,25924.429,26503.328,27087.982,27678.068,28273.349,28873.551,29478.383,30087.548,30700.802,31317.823,31938.16,32561.306,33186.859,33814.468,34443.982,35075.453,35709.024,36344.73,36982.514,37622.064,38263.017,38904.905,39547.373,40190.104,40833.058,41476.325,42120.142,42764.595,43409.617,44054.901,44699.971,45344.243,45987.237,46628.597,47268.215,47906.116,48542.442,49177.213,49810.249,50441.148,51069.368,51694.26,52315.234,52931.966,53544.226,54151.688,54754.056,55351.065,55942.447,56527.943,57107.264,57680.1,58246.2,58805.388,59357.535,59902.566,60440.427,60971.08,61494.489,62010.644,62519.516,63021.094,63515.36
Mediumvariant,694,7976.983,8141.343,8306.436,8472.215,8638.684,8805.821,8973.533,9141.703,9310.305,9479.314,9648.691,9818.358,9988.224,10158.152,10327.978,10497.563,10666.774,10835.531,11003.79,11171.525,11338.661,11505.135,11670.779,11835.408,11998.8,12160.746,12321.122,12479.818,12636.744,12791.795,12944.873,13095.877,13244.692,13391.234,13535.399,13677.103,13816.253,13952.755,14086.552,14217.586,14345.79,14471.102,14593.421,14712.659,14828.697,14941.444,15050.83,15156.8,15259.287,15358.213,15453.533,15545.2,15633.174,15717.47,15798.092,15875.042,15948.325,16017.932,16083.876,16146.169,16204.828,16259.868,16311.316,16359.217,16403.622,16444.597,16482.187,16516.421,16547.305,16574.821,16598.99,16619.854,16637.496,16652.023,16663.538,16672.158,16677.982,16681.114,16681.641,16679.641,16675.193
Mediumvariant,768,8278.724,8478.25,8680.837,8886.639,9095.793,9308.383,9524.451,9743.958,9966.798,10192.837,10421.916,10653.955,10888.863,11126.453,11366.532,11608.893,11853.414,12099.949,12348.294,12598.25,12849.617,13102.249,13356.043,13610.867,13866.611,14123.166,14380.413,14638.278,14896.743,15155.819,15415.499,15675.73,15936.41,16197.448,16458.732,16720.164,16981.652,17243.124,17504.537,17765.839,18026.988,18287.895,18548.419,18808.448,19067.847,19326.476,19584.212,19840.919,20096.465,20350.67,20603.386,20854.485,21103.832,21351.267,21596.6,21839.671,22080.341,22318.507,22554.126,22787.181,23017.618,23245.384,23470.365,23692.375,23911.228,24126.763,24338.87,24547.533,24752.793,24954.757,25153.5,25348.983,25541.153,25729.895,25915.096,26096.669,26274.548,26448.698,26619.159,26785.962,26949.191
Mediumvariant,1833,525869.272,534623.73,543345.153,551999.04,560537.717,568928.049,577159.112,585244.389,593205.632,601075.825,608880.989,616625.729,624308.157,631940.667,639536.641,647105.234,654651.46,662173.142,669662.833,677108.686,684500.314,691833.536,699105.329,706306.97,713428.583,720460.946,727398.529,734235.508,740962.462,747569.008,754046.783,760390.377,766597.098,772665.122,778594.011,784383.628,790032.346,795539.031,800904.542,806130.423,811218.398,816169.537,820985.12,825667.542,830219.805,834644.829,838944.804,843122.214,847180.827,851125.052,854958.643,858684.012,862303.515,865820.513,869238.617,872560.843,875788.872,878923.702,881966.578,884918.2,887778.864,890549.024,893228.282,895815.227,898307.872,900704.336,903003.756,905204.85,907304.995,909300.987,911190.145,912970.557,914641.178,916201.177,917649.938,918986.685,920210.335,921319.485,922312.307,923186.725,923940.191
Mediumvariant,912,246232.518,250635.272,254985.178,259284.296,263540.669,267761.47,271944.712,276090.102,280209.743,284319.721,288432.647,292552.391,296679.312,300818.27,304973.664,309148.117,313343.458,317558.105,321786.522,326020.667,330253.484,334481.744,338702.94,342911.066,347099.383,351261.898,355394.975,359495.161,363557.063,367575.022,371544.555,375462.354,379327.082,383139.038,386899.749,390610.301,394269.944,397877.574,401433.72,404939.192,408394.58,411800.046,415155.391,418460.423,421714.851,424918.479,428071.447,431173.983,434226.151,437228.183,440180.205,443082.253,445934.627,448738.118,451493.845,454202.566,456864.346,459478.974,462046.567,464567.191,467040.621,469466.385,471843.807,474172.196,476450.698,478678.293,480854.136,482976.818,485044.106,487053.239,489001.851,490888.145,492710.883,494469.037,496161.697,497787.673,499345.625,500833.805,502250.156,503592.329,504857.606
Mediumvariant,12,43851.044,44616.624,45350.148,46053.477,46731.369,47387.618,48022.195,48634.174,49225.942,49800.531,50360.749,50907.944,51443.646,51971.114,52494.087,53015.567,53536.962,54058.973,54582.843,55109.589,55639.766,56173.695,56710.934,57250.034,57788.898,58325.558,58859.116,59388.439,59910.91,60423.428,60923.386,61409.497,61880.818,62335.694,62772.464,63189.908,63587.226,63964.308,64321.487,64659.582,64979.367,65281.183,65565.494,65833.445,66086.477,66325.953,66552.684,66767.564,66972.183,67168.306,67357.451,67540.507,67718.097,67891.124,68060.406,68226.587,68390.155,68551.318,68710.022,68865.976,69018.892,69168.64,69315.062,69457.752,69596.191,69729.853,69858.319,69981.051,70097.172,70205.639,70305.542,70396.145,70476.915,70547.373,70607.089,70655.555,70692.182,70716.265,70726.991,70723.45,70704.619
Mediumvariant,818,102334.404,104258.327,106156.692,108031.548,109887.155,111727.822,113553.583,115366.626,117176.388,118994.944,120831.557,122689.205,124567.651,126468.618,128392.916,130340.364,132311.73,134305.287,136314.902,138332.239,140350.381,142366.342,144378.612,146383.314,148376.569,150355.053,152316.497,154259.169,156181.126,158080.717,159956.808,161808.055,163634.32,165437.37,167219.978,168984.276,170730.442,172458.074,174168.047,175861.277,177538.309,179199.385,180844.006,182470.942,184078.463,185665.114,187230.418,188774.02,190294.763,191791.35,193262.757,194708.309,196127.823,197521.446,198889.584,200232.539,201550.027,202841.743,204107.932,205348.944,206564.943,207755.706,208920.778,210059.74,211172.056,212257.142,213314.584,214343.72,215343.493,216312.599,217249.929,218154.641,219026.139,219863.951,220667.661,221436.72,222170.509,222868.254,223529.002,224151.724,224735.18
Mediumvariant,434,6871.292,6958.532,7040.745,7118.656,7193.912,7267.721,7339.915,7409.789,7477.413,7542.922,7606.415,7667.92,7727.502,7785.345,7841.647,7896.597,7950.237,8002.53,8053.463,8102.97,8150.993,8197.495,8242.405,8285.573,8326.781,8365.854,8402.72,8437.305,8469.415,8498.841,8525.414,8549.09,8569.85,8587.73,8602.73,8614.922,8624.34,8631.057,8635.265,8637.156,8636.942,8634.746,8630.701,8625.035,8618.009,8609.844,8600.676,8590.649,8579.913,8568.666,8557.028,8545.111,8532.979,8520.67,8508.229,8495.688,8483.056,8470.334,8457.44,8444.289,8430.756,8416.83,8402.459,8387.576,8372.088,8355.909,8339.005,8321.341,8302.853,8283.471,8263.162,8241.893,8219.68,8196.531,8172.488,8147.578,8121.857,8095.345,8068.098,8040.142,8011.534
Mediumvariant,504,36910.56,37344.795,37772.756,38193.553,38606.155,39009.798,39403.945,39788.52,40163.694,40529.859,40887.295,41235.939,41575.611,41906.352,42228.199,42541.196,42845.367,43140.679,43427.112,43704.614,43973.175,44232.765,44483.385,44725.052,44957.753,45181.542,45396.354,45602.175,45798.992,45986.767,46165.501,46335.144,46495.673,46646.961,46788.885,46921.338,47044.282,47157.699,47261.531,47355.748,47440.301,47515.219,47580.541,47636.231,47682.27,47718.667,47745.519,47762.995,47771.257,47770.519,47761.001,47742.911,47716.508,47682.132,47640.233,47591.185,47535.268,47472.756,47404.06,47329.614,47249.778,47164.766,47074.801,46980.236,46881.434,46778.673,46672.136,46561.803,46447.5,46328.917,46205.79,46078.003,45945.52,45808.37,45666.546,45519.999,45368.566,45212.026,45050.034,44882.153,44707.86
Mediumvariant,729,43849.26,44909.353,45992.02,47095.241,48216.43,49353.479,50505.232,51671.311,52851.422,54045.563,55253.529,56474.67,57708.034,58952.802,60208.067,61473.011,62746.982,64029.389,65319.428,66616.3,67919.273,69227.768,70541.332,71859.591,73182.25,74508.991,75839.519,77173.479,78510.555,79850.417,81192.823,82537.312,83883.753,85232.579,86584.468,87939.766,89298.375,90659.624,92022.605,93386.117,94749.117,96110.942,97471.146,98829.195,100184.546,101536.622,102884.823,104228.367,105566.358,106897.84,108221.906,109537.897,110845.21,112143.087,113430.777,114707.593,115973.007,117226.577,118467.858,119696.489,120912.124,122114.449,123303.226,124478.335,125639.777,126787.511,127921.413,129041.371,130147.435,131239.698,132318.235,133383.055,134434.107,135471.318,136494.62,137503.971,138499.349,139480.781,140448.351,141402.16,142342.349
Mediumvariant,788,11818.619,11935.766,12046.656,12151.567,12251.381,12346.742,12437.545,12523.469,12604.853,12682.149,12755.757,12825.881,12892.686,12956.627,13018.222,13077.865,13135.79,13192.097,13246.986,13300.646,13353.185,13404.686,13455.113,13504.297,13551.999,13597.966,13642.14,13684.409,13724.461,13761.959,13796.6,13828.26,13856.859,13882.247,13904.28,13922.836,13937.888,13949.459,13957.629,13962.515,13964.271,13962.982,13958.744,13951.803,13942.444,13930.904,13917.358,13901.955,13884.903,13866.491,13846.918,13826.333,13804.874,13782.662,13759.828,13736.476,13712.691,13688.533,13664.037,13639.215,13614.084,13588.633,13562.868,13536.757,13510.22,13483.205,13455.674,13427.58,13398.821,13369.254,13338.788,13307.325,13274.834,13241.26,13206.599,13170.781,13133.782,13095.532,13055.929,13014.886,12972.293
Mediumvariant,732,597.339,611.875,626.161,640.254,654.267,668.29,682.297,696.213,710.031,723.753,737.345,750.832,764.182,777.412,790.526,803.517,816.39,829.15,841.788,854.309,866.711,878.993,891.159,903.205,915.133,926.934,938.629,950.185,961.604,972.893,984.023,994.996,1005.809,1016.457,1026.944,1037.255,1047.391,1057.353,1067.156,1076.797,1086.273,1095.589,1104.759,1113.772,1122.642,1131.375,1139.969,1148.433,1156.774,1165.011,1173.144,1181.185,1189.136,1196.997,1204.788,1212.498,1220.142,1227.713,1235.218,1242.664,1250.044,1257.361,1264.613,1271.8,1278.932,1286,1293.005,1299.952,1306.832,1313.661,1320.405,1327.083,1333.688,1340.234,1346.694,1353.069,1359.38,1365.602,1371.751,1377.814,1383.771
Mediumvariant,922,279636.754,283988.458,288359.975,292714.744,296997.048,301166.579,305214.4,309154.287,312995.889,316756.104,320448.342,324073.338,327628.845,331122.397,334562.977,337957.117,341308.002,344615.037,347876.311,351088.019,354246.83,357351.792,360402.389,363395.904,366329.2,369199.048,372003.554,374740.347,377405.399,379993.986,382502.228,384928.023,387270.016,389526.084,391694.262,393773.327,395762.402,397661.457,399470.822,401191.231,402823.818,404369.491,405829.729,407207.119,408504.954,409726.35,410873.357,411948.231,412954.676,413896.869,414778.438,415601.759,416368.888,417082.395,417744.772,418358.277,418924.526,419444.728,419920.011,420351.009,420738.243,421082.639,421384.475,421643.031,421857.174,422026.043,422149.62,422228.032,422260.889,422247.748,422188.294,422082.412,421930.295,421732.14,421488.241,421199.012,420864.71,420485.68,420062.151,419594.396,419082.585
Mediumvariant,51,2963.243,2968.127,2971.966,2974.77,2976.528,2977.276,2977.007,2975.753,2973.589,2970.639,2967.005,2962.732,2957.855,2952.457,2946.626,2940.412,2933.882,2927.052,2919.965,2912.652,2905.148,2897.473,2889.607,2881.546,2873.203,2864.55,2855.559,2846.249,2836.588,2826.545,2816.112,2805.259,2794.012,2782.334,2770.226,2757.698,2744.746,2731.358,2717.556,2703.354,2688.75,2673.781,2658.441,2642.752,2626.743,2610.431,2593.838,2576.985,2559.926,2542.677,2525.284,2507.779,2490.181,2472.538,2454.888,2437.288,2419.748,2402.288,2384.949,2367.753,2350.726,2333.883,2317.24,2300.794,2284.554,2268.526,2252.712,2237.093,2221.639,2206.316,2191.074,2175.894,2160.763,2145.66,2130.563,2115.465,2100.332,2085.13,2069.81,2054.326,2038.611
Mediumvariant,31,10139.177,10223.342,10300.205,10370.5,10435.339,10495.686,10551.683,10603.362,10651.434,10696.678,10739.732,10780.883,10820.155,10857.544,10892.876,10925.974,10956.951,10985.775,11012.054,11035.274,11055.057,11071.299,11084.049,11093.273,11099.022,11101.323,11100.194,11095.705,11088.127,11077.796,11064.999,11049.869,11032.499,11013.08,10991.812,10968.872,10944.383,10918.426,10891.057,10862.285,10832.14,10800.693,10768.016,10734.093,10698.87,10662.359,10624.595,10585.659,10545.616,10504.51,10462.426,10419.435,10375.637,10331.177,10286.222,10240.918,10195.343,10149.609,10103.943,10058.573,10013.682,9969.362,9925.65,9882.56,9840.14,9798.373,9757.288,9716.839,9676.874,9637.217,9597.692,9558.199,9518.664,9479.061,9439.329,9399.417,9359.216,9318.584,9277.341,9235.291,9192.143
Mediumvariant,48,1701.575,1748.296,1783.983,1811.994,1837.727,1865.081,1894.876,1925.727,1956.74,1986.344,2013.416,2037.889,2060.329,2081.026,2100.457,2118.997,2136.718,2153.572,2169.657,2185.017,2199.711,2213.815,2227.362,2240.369,2252.815,2264.664,2275.951,2286.711,2296.969,2306.74,2316.049,2324.913,2333.338,2341.341,2348.925,2356.121,2362.902,2369.312,2375.32,2380.92,2386.11,2390.868,2395.218,2399.139,2402.639,2405.696,2408.324,2410.5,2412.236,2413.51,2414.337,2414.702,2414.609,2414.06,2413.033,2411.544,2409.591,2407.176,2404.306,2400.981,2397.205,2393.005,2388.37,2383.313,2377.819,2371.914,2365.597,2358.908,2351.858,2344.468,2336.78,2328.812,2320.607,2312.206,2303.646,2294.981,2286.261,2277.533,2268.85,2260.285,2251.887
Mediumvariant,196,1207.359,1215.584,1223.387,1230.792,1237.874,1244.676,1251.211,1257.476,1263.497,1269.318,1274.972,1280.475,1285.828,1291.03,1296.115,1301.056,1305.882,1310.578,1315.138,1319.544,1323.767,1327.811,1331.672,1335.341,1338.792,1342.02,1345.009,1347.77,1350.293,1352.564,1354.591,1356.364,1357.896,1359.182,1360.231,1361.059,1361.667,1362.062,1362.264,1362.28,1362.132,1361.835,1361.386,1360.802,1360.099,1359.288,1358.386,1357.386,1356.294,1355.114,1353.845,1352.48,1351.044,1349.525,1347.944,1346.293,1344.581,1342.812,1341.004,1339.171,1337.303,1335.42,1333.541,1331.66,1329.783,1327.926,1326.092,1324.292,1322.54,1320.858,1319.258,1317.748,1316.328,1315.007,1313.801,1312.691,1311.692,1310.801,1310.046,1309.406,1308.912
Mediumvariant,268,3989.167,3979.765,3968.738,3956.332,3943.055,3929.296,3915.047,3900.213,3884.894,3869.221,3853.306,3837.213,3820.98,3804.632,3788.224,3771.769,3755.304,3738.834,3722.361,3705.86,3689.319,3672.72,3656.083,3639.347,3622.476,3605.417,3588.167,3570.711,3553.025,3535.085,3516.865,3498.37,3479.585,3460.529,3441.23,3421.693,3401.927,3381.954,3361.795,3341.477,3321.036,3300.484,3279.85,3259.167,3238.444,3217.738,3197.052,3176.402,3155.808,3135.269,3114.793,3094.397,3074.089,3053.863,3033.734,3013.709,2993.782,2973.948,2954.212,2934.559,2914.99,2895.49,2876.051,2856.659,2837.297,2817.972,2798.653,2779.325,2759.949,2740.503,2720.931,2701.225,2681.36,2661.318,2641.069,2620.613,2599.916,2578.959,2557.699,2536.106,2514.136
Mediumvariant,368,40222.493,41179.35,42164.965,43170.801,44181.832,45187.256,46185.956,47183.017,48180.891,49183.531,50193.756,51211.821,52236.451,53267.078,54302.759,55342.596,56386.301,57433.49,58483.012,59533.488,60583.723,61632.952,62680.718,63726.366,64769.327,65809.029,66844.928,67876.448,68903.126,69924.493,70940.126,71949.562,72952.394,73948.455,74937.654,75919.837,76894.704,77861.832,78820.726,79770.815,80711.619,81642.787,82564.022,83475.016,84375.481,85265.137,86143.631,87010.659,87866.102,88709.869,89541.803,90361.703,91169.212,91963.81,92744.899,93511.987,94264.733,95002.941,95726.481,96435.252,97129.148,97808.055,98471.747,99119.839,99751.912,100367.649,100966.868,101549.635,102116.234,102667.082,103202.5,103722.619,104227.434,104716.804,105190.616,105648.832,106091.476,106518.731,106930.835,107328.195,107711.274
Mediumvariant,376,8655.535,8789.774,8922.892,9055.148,9187.042,9318.966,9450.931,9582.849,9714.854,9847.096,9979.698,10112.743,10246.254,10380.262,10514.774,10649.804,10785.324,10921.36,11057.947,11195.122,11332.901,11471.258,11610.096,11749.271,11888.61,12027.943,12167.167,12306.201,12444.874,12583.001,12720.416,12857.025,12992.744,13127.433,13260.951,13393.207,13524.121,13653.673,13781.867,13908.719,14034.295,14158.585,14281.601,14403.396,14524.033,14643.568,14762.007,14879.414,14995.923,15111.715,15226.914,15341.568,15455.641,15569.101,15681.897,15793.937,15905.201,16015.648,16125.2,16233.755,16341.215,16447.539,16552.621,16656.326,16758.48,16858.957,16957.659,17054.535,17149.513,17242.549,17333.596,17422.604,17509.539,17594.36,17677.033,17757.532,17835.85,17911.999,17985.969,18057.804,18127.528
Mediumvariant,400,10203.134,10269.021,10300.869,10312.314,10320.868,10339.839,10375.029,10425.958,10491.79,10569.087,10655.181,10750.912,10857.672,10973.676,11096.408,11223.653,11354.709,11488.874,11623.901,11757.193,11886.727,12011.317,12130.735,12245.168,12355.34,12461.741,12564.207,12662.353,12756.304,12846.262,12932.41,13014.804,13093.51,13168.768,13240.872,13310.065,13376.447,13440.059,13500.981,13559.249,13614.89,13667.965,13718.492,13766.411,13811.607,13853.997,13893.562,13930.329,13964.262,13995.353,14023.584,14048.949,14071.437,14091.03,14107.676,14121.361,14132.1,14139.92,14144.832,14146.865,14146.044,14142.415,14136.025,14126.966,14115.327,14101.211,14084.67,14065.771,14044.635,14021.364,13996.065,13968.808,13939.666,13908.684,13875.88,13841.322,13805.057,13767.134,13727.621,13686.585,13644.111
Mediumvariant,414,4270.571,4328.55,4380.326,4427.843,4473.16,4517.86,4563.148,4609.352,4656.031,4702.177,4747.081,4790.784,4833.716,4875.98,4917.683,4958.895,4999.596,5039.623,5078.686,5116.429,5152.52,5186.891,5219.473,5249.976,5278.084,5303.566,5326.364,5346.548,5364.293,5379.85,5393.472,5405.292,5415.436,5424.189,5431.856,5438.748,5445.07,5451.034,5456.935,5463.152,5469.951,5477.537,5486.049,5495.717,5506.752,5519.349,5533.593,5549.483,5566.984,5586.035,5606.516,5628.386,5651.528,5675.757,5700.773,5726.357,5752.352,5778.613,5804.868,5830.802,5856.131,5880.738,5904.531,5927.382,5949.181,5969.857,5989.35,6007.673,6024.91,6041.199,6056.681,6071.457,6085.582,6099.137,6112.192,6124.863,6137.279,6149.657,6162.209,6175.214,6188.99
