Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
913,5850.384,6053.075,6264.335,6484.009,6712.576,6950.244,7197.881,7457.363,7728.058,8010.564,8305.736,8565.191,8824.353,9093.818,9374.142,9666.858,9969.419,10278.413,10599.127,10933.238,11279.997,11630.366,11990.549,12360.777,12737.998,13119.613,13502.997,13882.372,14267.532,14663.994,15079.862,15539.867,16024.891,16524.358,17029.736,17575.71,18207.485,18849.11,19505.648,20189.97,20912.45,21671.407,22423.372,23190.573,23957.011,24706.851,25433.963,26137.825,26819.996,27490.923,28155.877,28815.444,29495.156,30179.003,30856.226,31525.848,32186.85,32862.062,33551.263,34269.744,35033.133,35848.519,36697.614,37577.47,38469.924,39358,40236.06,41106.532,41970.076,42829.91,43688.187,44543.707,45393.639,46236.957,47072.642,47899.966,48718.144,49527.105,50327.74,51121.508,51909.443,52691.71,53467.885,54237.836,55001.268,55757.861,56507.306,57249.134,57982.28,58710.212,59431.696,60146.428,60854.871,61556.233,62250.231,62936.121,63613.454,64281.952,64941.307,65591.248,66231.499
72,11.205,11.689,12.161,12.624,13.084,13.543,14.01,14.487,14.983,15.502,16.053,16.638,17.263,17.93,19.274,22.923,27.271,32.444,38.597,45.875,54.495,64.661,72.019,79.779,88.449,98.144,108.993,121.052,134.4,149.036,164.984,182.257,209.684,241.891,277.908,317.784,361.705,409.652,461.713,517.734,577.801,641.66,676.127,706.787,737.696,768.551,799.302,829.906,860.274,890.252,919.803,948.744,971.326,992.912,1015.052,1038.238,1062.71,1108.988,1156.983,1206.484,1257.527,1310.088,1353.211,1395.704,1439.241,1483.587,1528.68,1574.371,1620.326,1666.329,1712.212,1757.85,1803.179,1848.155,1892.771,1937.024,1980.854,2024.206,2067.067,2109.458,2151.354,2192.75,2233.616,2273.958,2313.763,2353.033,2391.756,2429.902,2467.458,2504.401,2540.719,2576.375,2611.328,2645.532,2679.319,2712.627,2745.421,2777.673,2809.344,2840.383,2870.743
426,12.844,13.444,14.073,14.731,15.421,16.146,17.266,19.801,22.714,26.059,29.906,34.314,39.381,45.19,51.847,59.437,67.276,72.135,77.358,82.942,88.923,95.308,101.976,108.884,116.37,124.517,132.28,136.476,140.881,145.413,150.006,154.655,159.358,164.039,168.612,173.014,178.558,189.07,200.007,211.577,224.016,237.442,251.837,267.003,282.691,298.639,314.038,326.771,339.49,352.294,365.288,378.451,391.816,405.432,419.398,433.749,448.564,461.95,475.894,490.524,506.015,522.44,537.196,552.651,568.683,585.146,602.028,619.305,637.101,655.374,674.092,693.232,712.787,732.775,753.231,774.177,795.621,817.566,840.043,863.083,886.719,910.971,935.84,961.347,987.502,1014.316,1041.794,1069.934,1098.724,1128.156,1158.199,1188.838,1220.023,1251.656,1283.822,1316.407,1349.389,1382.75,1416.463,1450.498,1484.831
516,65.067,68.315,71.776,75.445,79.335,83.453,87.813,92.416,97.289,102.444,107.909,113.171,118.613,124.349,130.392,136.75,143.419,150.414,157.815,165.72,173.96,181.408,189.351,197.594,205.877,213.999,221.947,229.799,237.645,245.608,253.837,262.241,270.542,279.576,290.149,302.761,317.746,334.891,353.511,372.556,391.253,409.221,428.925,449.633,471.02,493.517,517.346,542.173,567.337,591.81,614.845,636.106,662.54,689.513,716.613,744.428,773.153,802.798,834.052,867.67,904.38,944.676,989.177,1036.791,1086.537,1137.588,1189.295,1241.686,1294.741,1348.534,1403.099,1458.3,1513.974,1570.077,1626.604,1683.548,1740.847,1798.42,1856.203,1914.125,1972.115,2030.115,2088.083,2145.984,2203.793,2261.493,2319.027,2376.335,2433.375,2490.104,2546.44,2602.286,2658.565,2715.168,2772.031,2829.12,2886.381,2943.772,3001.229,3058.676,3116.044
710,5755.262,5953.318,6159.69,6374.225,6597.377,6829.341,7070.603,7321.365,7582.493,7854.529,8138.204,8385.574,8631.547,8886.488,9150.155,9422.32,9702.739,9991.625,10290.133,10599.673,10919.359,11241.026,11574.013,11915.549,12261.938,12610.547,12959.598,13309.921,13664.916,14029.478,14411.61,14836.192,15275.514,15723.427,16171.37,16653.36,17212.603,17769.65,18335.048,18923.21,19545.369,20200.588,20876.052,21569.09,22259.757,22932.019,23580.203,24207.238,24817.434,25417.981,26015.136,26610.139,27227.072,27848.704,28462.429,29065.72,29656.918,30239.813,30828.854,31442.228,32094.811,32793.181,33532.836,34299.907,35075.661,35844.349,36600.982,37348.154,38086.769,38820.239,39550.889,40277.814,40998.414,41711.727,42416.701,43112.579,43798.697,44475.101,45142.721,45803.017,46457.072,47105.085,47746.693,48381.761,49010.009,49631.106,50244.8,50850.708,51447.83,52039.711,52625.241,53204.267,53776.552,54341.575,54898.716,55447.449,55987.449,56518.537,57040.538,57553.349,58056.843
748,6.006,6.309,6.635,6.984,7.359,7.761,8.189,9.294,10.579,12.03,13.664,15.494,17.549,19.861,22.474,25.428,28.714,31.795,35.224,39.028,43.26,47.963,53.19,58.971,65.364,72.406,80.179,85.124,89.69,94.459,99.425,104.522,109.793,115.425,121.697,128.791,136.873,145.847,155.369,164.893,174.011,182.496,190.431,198.06,205.847,214.125,223.074,231.737,235.461,238.586,240.805,242.004,242.402,242.442,242.734,243.713,245.505,248.513,255.48,262.838,270.4,278.134,285.194,292.417,299.802,307.33,315.075,323.016,331.139,339.434,347.895,356.511,365.285,374.223,383.335,392.638,402.125,411.812,421.706,431.825,442.183,452.789,463.653,474.786,486.201,497.913,509.929,522.255,534.893,547.84,561.097,574.662,588.403,602.302,616.343,630.518,644.814,659.22,673.733,688.342,703.038
914,6574.642,6988.769,7438.727,7923.626,8445.639,9005.486,9605.428,10245.95,10931.701,11675.102,12465.73,13045.685,13660.297,14315.878,15009.892,15738.872,16467.417,17235.446,18045.917,18904.124,19799.585,20786.511,21834.688,22943.128,24113.381,25347.359,26682.311,28083.46,29551.374,30992.629,32501.281,34276.659,36153.104,38113.775,40177.874,42387.936,44662.519,47001.228,49422.036,51904.159,54499.006,56855.8,59174.964,61565.519,64046.735,66615.855,69272.763,72109.719,75068.304,78154.21,81350.496,85025.757,88854.753,92870.149,97082.346,101494.729,106124.505,110946.055,115965.11,121188.909,126623.066,132252.339,138080.974,144103.95,150323.132,156740.414,163355.934,170171.309,177188.86,184411.463,191841.724,199480.513,207328.78,215389.507,223666.266,232161.972,240877.546,249813.17,258969.907,268348.553,277949.044,287770.149,297809.309,308062.551,318524.221,329186.835,340046.941,351162.06,362528.197,374140.04,385988.017,398067.634,410379.307,422917.547,435676.878,448652.38,461839.589,475234.809,488834.548,502635.664,516634.513
204,111.784,119.326,127.536,136.446,146.161,156.746,168.291,180.835,194.501,209.36,225.522,243.028,262.051,282.707,305.176,329.541,356.046,384.821,416.036,449.712,486.086,525.286,567.569,613.057,662.184,715.214,772.49,834.099,900.449,965.277,1016.229,1070.016,1126.941,1187.096,1250.639,1317.626,1388.153,1462.435,1541.333,1625.804,1716.829,1815.066,1910.239,1995.351,2082.637,2170.773,2259.217,2348.364,2439.252,2533.376,2631.898,2735.162,2847.815,2973.325,3103.029,3236.223,3372.984,3513.622,3658.678,3808.645,3964.272,4125.702,4293.037,4466.227,4646.067,4832.633,5026.121,5226.646,5434.128,5648.384,5869.303,6096.875,6331.216,6572.44,6820.688,7076.087,7338.669,7608.428,7885.386,8169.545,8460.898,8759.407,9065.047,9377.771,9697.512,10024.184,10357.656,10697.717,11044.047,11396.073,11754.769,12119.624,12490.543,12867.406,13250.084,13638.45,14032.364,14431.689,14836.332,15246.192,15661.166
854,164.385,169.335,174.526,179.986,185.76,191.862,198.304,205.056,212.111,219.427,226.977,234.73,242.728,251.038,259.768,268.985,278.762,289.099,299.982,311.338,323.163,335.469,348.321,361.74,375.822,390.628,418.336,457.607,500.77,548.296,600.776,658.582,722.366,792.489,869.372,953.16,1017.653,1064.052,1112.715,1163.692,1217.208,1273.343,1332.24,1393.947,1458.724,1526.708,1598.11,1693.127,1810.975,1936.814,2071.267,2214.482,2367.346,2530.467,2704.804,2890.728,3089.367,3277.442,3457.082,3645.798,3844.025,4051.932,4269.988,4498.013,4736.606,4985.855,5245.912,5516.73,5798.77,6092.387,6397.911,6715.585,7045.635,7388.364,7744.099,8113.116,8495.627,8891.774,9301.684,9725.431,10163.069,10614.63,11080.098,11559.392,12052.359,12558.811,13078.529,13611.226,14156.48,14713.724,15282.22,15860.807,16454.063,17060.953,17681.277,18314.837,18961.443,19620.975,20293.427,20978.851,21677.231
132,25.285,26.865,28.097,29.049,29.795,30.4,30.937,31.472,32.077,32.817,33.743,34.906,36.32,37.966,39.815,41.826,44.029,46.408,48.809,51.008,52.849,54.324,55.475,56.372,57.266,58.349,59.689,61.245,63.029,65.013,67.417,72.887,78.884,85.348,92.174,99.247,108.494,118.114,128.249,139.116,150.839,157.625,165.084,173.074,181.365,189.769,198.205,206.689,215.221,223.822,232.485,240.898,249.317,257.669,265.85,273.774,281.404,288.767,295.987,303.228,310.577,316.637,322.888,329.313,335.918,342.663,349.55,356.58,363.715,370.923,378.148,385.375,392.606,399.834,407.063,414.288,421.502,428.688,435.833,442.927,449.958,456.906,463.778,470.554,477.237,483.813,490.278,496.631,502.861,508.969,514.953,520.81,526.555,532.194,537.732,543.17,548.503,553.725,558.842,563.837,568.705
384,262.001,283.9,308.504,335.625,365.277,397.478,432.424,470.35,511.859,567.168,629.178,698.609,776.281,862.323,956.611,1058.839,1131.051,1207.189,1288.788,1377.871,1476.401,1585.39,1705.044,1835.03,1974.872,2129.866,2325.688,2535.85,2761.273,2905.067,3054.484,3209.511,3369.94,3534.998,3703.723,3875.349,4049.239,4225.554,4410.723,4614.47,4826.807,5047.924,5276.855,5511.887,5751.048,5992.3,6236.057,6481.68,6725.777,6966.861,7201.037,7424.116,7638.4,7849.538,8066.009,8294.189,8536.64,8793.013,9064.718,9352.105,9655.958,9977.653,10317.816,10674.058,11043.578,11425.679,11819.749,12226.563,12646.82,13081.753,13532.312,13998.744,14480.845,14978.681,15492.243,16021.559,16566.759,17128.102,17705.883,18300.47,18912.162,19541.106,20187.379,20851.049,21532.157,22230.692,22946.59,23679.749,24429.932,25196.743,25979.314,26778.368,27592.961,28422.938,29268.112,30128.281,31003.286,31892.898,32796.763,33714.448,34645.58
270,27.856,28.47,29.383,30.607,32.134,33.939,35.972,38.155,40.397,42.588,44.628,46.455,48.076,50.043,53.963,58.255,62.996,68.193,73.922,80.23,87.204,94.94,103.518,112.379,119.681,127.275,135.138,143.329,152.018,161.414,171.726,182.97,195.198,208.759,224.399,241.73,261.013,282.197,304.802,328.015,351.25,374.195,396.981,419.337,440.358,462.336,485.38,509.426,534.693,561.38,589.663,619.68,651.518,684.608,717.306,751.269,786.528,823.137,861.178,900.72,941.876,984.667,1029.096,1075.066,1122.488,1171.281,1221.426,1272.914,1325.73,1379.863,1435.308,1492.019,1549.97,1609.155,1669.536,1731.095,1793.794,1857.603,1922.482,1988.391,2055.288,2123.137,2191.872,2261.441,2331.769,2402.797,2474.457,2546.664,2619.317,2692.29,2765.918,2840.104,2914.802,2989.938,3065.445,3141.268,3217.341,3293.625,3370.073,3446.647,3523.313
288,769.242,817.246,873.657,937.41,1007.852,1084.305,1166.446,1253.996,1347.388,1447.086,1546.791,1634.036,1725.426,1819.641,1914.954,2009.926,2103.436,2195.936,2290.376,2390.977,2489.533,2575.31,2669.84,2768.549,2864.846,2954.226,3034.114,3107.063,3180.319,3264.201,3366.222,3489.594,3631.886,3787.587,3965.295,4183.103,4401.86,4623.224,4849.478,5084.149,5330.699,5590.144,5861.606,6143.06,6432.394,6727.643,7028.222,7334.814,7650.63,7979.448,8319.63,8662.17,9020.862,9395.582,9786.032,10191.11,10611.799,11047.908,11498.085,11959.419,12430.779,12911.092,13399.991,13897.088,14403.125,14918.455,15442.824,15975.765,16517.22,17067.171,17625.567,18192.301,18767.205,19350.121,19940.842,20539.206,21144.996,21758.053,22378.37,23005.969,23640.801,24282.655,24931.165,25585.89,26246.305,26911.789,27581.627,28254.808,28935.802,29623.793,30318.57,31019.845,31727.121,32439.725,33156.819,33877.647,34601.712,35328.548,36057.426,36787.572,37518.298
324,207.613,220.613,234.042,248.051,262.861,278.619,295.468,313.44,332.632,353.022,374.618,397.362,421.402,446.901,474.149,503.254,534.544,567.941,602.944,638.578,674.21,709.534,744.724,779.819,815.344,851.729,889.055,927.507,968.542,1013.982,1065.557,1124.649,1192.048,1254.189,1302.32,1353.622,1406.735,1462.559,1525.314,1600.858,1693.072,1804.716,1933.078,2069.473,2201.558,2320.034,2421.101,2505.694,2578.416,2647.613,2719.112,2793.947,2870.967,2951.025,3034.722,3122.424,3215.311,3313.93,3417.618,3524.968,3635.259,3748.184,3864.491,3985.322,4112.605,4249.131,4395.623,4551.855,4717.171,4890.393,5070.656,5257.867,5452.425,5654.534,5864.528,6082.701,6309.155,6543.929,6787.224,7039.272,7300.274,7570.385,7849.73,8138.432,8436.601,8744.326,9061.663,9388.64,9725.236,10071.33,10426.48,10790.01,11161.323,11540.347,11927.004,12321.183,12722.782,13131.683,13547.708,13970.646,14400.309
624,53.616,56.209,58.827,61.515,64.313,67.249,70.335,73.559,76.906,80.341,83.832,85.7,87.536,89.409,91.42,93.635,96.075,98.715,101.551,104.558,107.712,111.063,114.597,118.118,121.364,124.163,126.387,128.136,129.765,132.899,142.58,153.802,166.643,181.017,196.645,213.223,230.723,249.238,268.877,289.757,312.082,335.931,353.6,366.14,378.625,390.837,402.68,414.25,425.832,437.834,450.585,464.192,478.65,493.952,510.047,526.889,544.51,562.966,582.338,602.671,624.074,646.569,670.128,694.632,719.902,745.799,772.272,799.336,826.994,855.283,884.232,913.828,944.058,974.902,1006.379,1038.474,1071.19,1104.539,1138.54,1173.231,1208.633,1244.75,1281.595,1319.17,1357.487,1396.554,1436.377,1476.937,1518.223,1560.209,1602.89,1646.227,1690.219,1734.835,1780.037,1825.798,1872.082,1918.874,1966.135,2013.831,2061.916
430,120.623,126.951,133.789,141.137,149.035,157.492,166.535,176.152,186.385,197.239,208.739,220.881,233.73,247.324,261.738,277.001,293.2,310.38,328.634,348.013,368.651,390.601,413.959,438.781,465.318,493.708,523.606,554.891,588.221,624.439,664.06,707.877,755.296,803.182,860.05,929.046,989.857,1042.201,1086.76,1125.747,1162.324,1194.955,1112.877,1040.309,985.923,952.965,941.418,1021.319,1113.429,1202.852,1278.731,1336.241,1378.811,1413.56,1451.818,1501.819,1566.255,1642.005,1724.838,1808.379,1887.733,1961.532,2031.548,2099.636,2168.899,2241.715,2318.61,2398.953,2482.642,2569.273,2658.561,2750.646,2845.823,2944.14,3045.608,3150.252,3258.109,3369.212,3483.549,3601.105,3721.867,3845.799,3972.858,4102.97,4235.954,4371.694,4510.017,4650.873,4794.222,4940.007,5088.181,5238.699,5391.501,5546.538,5703.728,5863.026,6024.357,6187.674,6352.934,6520.121,6689.194
466,398.898,414.239,430.246,446.882,464.205,482.207,500.91,520.261,540.315,561.054,582.508,604.64,627.572,651.373,676.187,702.069,729.14,757.466,787.306,818.873,852.497,888.367,926.568,966.862,1009.067,1052.952,1098.407,1146.669,1198.224,1252.683,1310.57,1372.352,1438.089,1506.63,1576.298,1645.712,1714.195,1780.512,1839.215,1902.832,1974.293,2055.059,2144.834,2242.147,2344.779,2450.93,2560.258,2673.591,2797.402,2948.087,3110.018,3283.554,3469.119,3667.26,3878.665,4103.334,4342.646,4596.646,4863.921,5141.495,5426.927,5718.983,6018.387,6327.199,6648.719,6985.593,7338.892,7708.268,8093.32,8493.036,8906.636,9334.086,9775.868,10232.281,10703.771,11190.626,11692.837,12210.149,12742.335,13289.038,13849.85,14424.378,15012.127,15612.376,16224.171,16846.185,17484.128,18137.082,18804.687,19486.517,20182.154,20891.305,21613.668,22348.851,23096.454,23856.107,24627.394,25410.026,26203.892,27008.962,27825.131
478,20.49,22.725,25.229,28.023,31.147,34.636,38.531,42.865,47.695,53.067,59.044,65.667,73.018,81.161,90.181,100.13,111.122,123.239,136.591,151.239,167.332,184.967,204.28,225.331,248.303,273.299,300.465,328.308,356.696,387.177,419.9,454.893,492.329,532.222,574.604,619.375,666.715,716.673,760.941,779.477,798.307,817.378,836.774,856.861,878.071,900.703,924.909,950.563,977.288,1004.573,1032.034,1077.677,1134.364,1193.234,1254.537,1318.368,1384.825,1453.941,1526.159,1601.88,1681.621,1765.624,1853.842,1945.704,2040.207,2136.699,2234.912,2334.906,2436.744,2540.632,2646.714,2754.946,2865.171,2977.287,3091.176,3206.736,3323.875,3442.558,3562.774,3684.513,3807.767,3932.472,4058.551,4185.915,4314.464,4444.113,4574.749,4706.265,4838.507,4971.263,5105.847,5242.086,5379.928,5519.309,5660.162,5802.413,5946.007,6090.88,6236.941,6384.099,6532.273
562,124.316,130.415,136.706,143.186,149.88,156.807,164.001,171.493,179.343,187.601,196.327,205.545,215.289,231.2,248.269,266.487,285.971,310.533,337.098,365.727,396.646,429.978,465.943,504.696,546.645,592.068,641.312,694.502,736.236,769.941,805.091,841.737,880.057,920.065,961.805,1005.293,1050.659,1098.113,1146.805,1187.765,1231.448,1278.06,1327.664,1380.306,1436.031,1494.849,1556.948,1622.405,1691.128,1762.893,1837.604,1914.065,1984.107,2056.848,2132.681,2211.934,2294.745,2381.19,2471.468,2565.789,2664.321,2767.242,2874.637,2986.472,3105.679,3232.583,3367.638,3511.445,3664.692,3828.158,4002.638,4188.876,4387.629,4599.736,4826.099,5067.678,5325.495,5600.646,5894.289,6207.653,6542.045,6898.854,7279.548,7685.694,8118.935,8580.995,9073.645,9598.7,10157.954,10752.919,11378.032,12033.664,12720.795,13440.375,14193.345,14980.634,15803.177,16661.907,17557.751,18491.634,19464.442
566,3539.994,3782.304,4044.314,4325.809,4628.424,4952.844,5300.653,5672.281,6070.651,6497.549,6955.737,7200.907,7458.1,7726.851,8006.651,8296.771,8598.243,8912.118,9239.839,9582.472,9942.297,10399.496,10881.126,11392.234,11941.822,12535.584,13179.158,13870.471,14602.582,15362.019,16139.321,17112.65,18119.878,19167.858,20269.974,21434.266,22668.473,23971.488,25343.53,26778.138,28276.132,29489.795,30745.127,32042.783,33388.625,34785.545,36236.892,37742.423,39307.486,40934.411,42627.44,44751.942,46974.239,49299.52,51737.07,54288.918,56964.781,59766.266,62698.163,65756.94,68949.828,72262.333,75695.011,79244.42,82905.203,86673.094,90546.177,94525.016,98610.801,102805.995,107112.526,111530.092,116057.853,120696.717,125447.884,130312.056,135288.691,140376.686,145575.314,150883.581,156299.881,161821.935,167446.524,173169.45,178985.374,184887.647,190866.978,196982.147,203225.124,209593.153,216083.536,222694.181,229422.908,236266.616,243221.876,250285.391,257453.998,264725.026,272096.169,279565.414,287130.349
654,2.554,2.561,2.557,2.538,2.514,2.486,2.459,2.426,2.397,2.366,2.336,2.305,2.276,2.252,2.236,2.228,2.229,2.232,2.242,2.252,2.266,2.278,2.289,2.297,2.303,2.302,2.299,2.303,2.309,2.318,2.332,2.352,2.374,2.4,2.418,2.43,2.435,2.428,2.41,2.383,2.356,2.322,2.287,2.247,2.212,2.183,2.159,2.14,2.125,2.104,2.064,2.002,1.925,1.838,1.763,1.706,1.672,1.654,1.651,1.652,1.65,1.639,1.624,1.611,1.601,1.595,1.598,1.607,1.622,1.636,1.654,1.669,1.687,1.702,1.722,1.737,1.757,1.775,1.798,1.817,1.837,1.857,1.878,1.896,1.917,1.937,1.955,1.974,1.99,2.007,2.022,2.034,2.048,2.064,2.076,2.089,2.103,2.113,2.128,2.139,2.15
686,428.444,451.788,476.581,502.868,530.809,560.479,591.991,625.349,660.693,698.061,737.552,779.164,823.103,869.503,918.592,970.457,1025.254,1083.039,1144.131,1208.745,1277.252,1348.14,1423.184,1501.425,1581.733,1663.175,1740.82,1801.714,1863.887,1929.544,2000.428,2077.114,2159.418,2246.963,2339.037,2434.961,2534.689,2638.379,2744.638,2840.165,2938.83,3040.892,3146.011,3252.729,3359.202,3464.168,3567.066,3668.592,3770.551,3875.451,3985.284,4100.773,4221.857,4364.248,4525.48,4693.37,4868.152,5050.372,5241.233,5441.979,5653.812,5877.341,6112.243,6356.834,6609.156,6868.71,7135.037,7408.563,7689.641,7978.972,8277.123,8584.195,8900.124,9225.165,9559.605,9903.731,10257.722,10621.79,10996.242,11381.428,11777.637,12185.042,12603.742,13033.864,13475.476,13928.613,14393.239,14869.257,15356.42,15854.331,16362.244,16880.564,17408.518,17945.824,18492.116,19047.071,19610.439,20181.988,20761.41,21348.397,21942.641
694,256.369,267.756,279.756,292.321,305.49,319.261,333.677,348.731,364.526,381.118,398.599,416.986,436.381,457.133,480.027,504.032,529.255,555.774,583.812,613.552,645.306,679.215,715.386,753.766,794.434,830.173,861.925,895.114,929.791,965.931,1003.558,1042.114,1081.584,1122.875,1167.363,1215.725,1264.682,1313.492,1361.629,1403.115,1433.891,1452.342,1460.54,1462.563,1464.642,1471.764,1484.554,1502.82,1530.06,1570.29,1626.055,1699.777,1790,1890.137,1990.707,2089.028,2181.763,2267.168,2347.604,2427.283,2509.605,2594.953,2682.2,2771.308,2862.223,2954.791,3049.278,3146.502,3246.502,3349.039,3453.971,3561.312,3671.17,3783.663,3898.92,4017.056,4138.106,4262.05,4388.843,4518.41,4650.675,4785.599,4923.165,5063.32,5206.016,5351.187,5498.761,5648.63,5800.657,5954.689,6110.53,6267.958,6426.618,6586.546,6747.361,6908.947,7071.176,7233.939,7397.136,7560.712,7724.557
768,61.172,68.066,74.977,82.173,89.982,98.676,108.494,119.529,131.825,145.238,159.599,174.764,191.008,209.053,230.155,255.436,286.064,322.363,363.856,408.979,450.18,472.153,492.865,512.672,532.377,552.648,573.422,594.652,617.263,642.428,671.03,703.559,740.173,780.097,821.758,864.068,906.944,950.569,994.617,1038.676,1082.639,1126.053,1169.167,1213.305,1260.541,1312.348,1369.587,1431.822,1498.039,1566.401,1635.589,1705.079,1775.456,1847.338,1921.826,1999.646,2081.123,2166.028,2254.389,2345.958,2440.749,2540.256,2644.047,2751.047,2861.156,2974.138,3090.315,3209.66,3332.348,3458.565,3588.464,3722.097,3859.495,4000.785,4146.103,4295.574,4449.262,4607.188,4769.361,4935.772,5106.402,5281.237,5460.252,5643.367,5830.487,6021.498,6216.292,6414.76,6616.738,6822.023,7030.357,7241.348,7455.736,7673.088,7893.25,8116.068,8341.425,8569.239,8799.481,9032.162,9267.258
935,246192.916,256897.212,266941.072,277174.325,287711.864,298616.71,309935.085,321710.415,334045.686,346881.482,360171.131,374108.841,389014.69,404675.369,421212.892,433189.899,446159.755,460387.413,475435.484,491043.677,507088.632,523517.523,541061.64,559965.698,580176.123,598731.099,618382.543,638071.211,661236.402,688377.592,716918.68,746738.221,776617.639,805991.223,836529.378,868117.794,900964.561,934894.573,969552.448,1004497.827,1039593.625,1074748.341,1109605.873,1144560.903,1179814.618,1215521.041,1251553.111,1287807.552,1324508.143,1361680.697,1399722.305,1442499.914,1488686.09,1535555.468,1583177.244,1631488.737,1679699.708,1728131.187,1777206.981,1826817.852,1877015.239,1925390.928,1973541.307,2022052.034,2070811.266,2119873.398,2168879.76,2217723.679,2266130.58,2314051.549,2361464.416,2408318.385,2454566.304,2500201.501,2545230.547,2589655.469,2633460.111,2676624.765,2719146.193,2761025.406,2802261.893,2842851.347,2882787.841,2922056.719,2960638.28,2998511.347,3035646.331,3071999.045,3107610.032,3142446.951,3176508.579,3209777.734,3242258.11,3273910.8,3305038.797,3335589.401,3365546.535,3394895.945,3423613.83,3451675.057,3479058.559
906,121102.01,127131.149,133000.23,138803.898,144653.956,150628.617,156798.29,163190.013,169840.692,176747.954,183919.087,191390.862,199240.123,207536.654,216420.191,220466.457,225202.042,230796.822,236867.299,243151.192,249424.766,255400.86,261285.605,267975.168,275449.216,282805.349,288985.006,294742.111,303415.417,315434.567,327914.222,340888.164,354345.117,366684.442,379601.424,393153.604,407646.579,422987.525,438802.194,454761.729,470664.827,487407.192,503874.684,520261.054,536682.705,553186.093,569604.393,585929.413,602347.106,618921.701,635753.113,656930.667,680220.717,703761.536,727548.988,751471.132,774774.361,797858.372,821143.012,844569.081,868193.19,890391.403,912079.049,933791.348,955479.097,977010.127,998346.521,1019385.342,1039790.968,1059488.755,1078434.915,1096583.337,1113901.358,1130381.458,1146031.087,1160856.728,1174851.914,1188006.88,1200324.952,1211812.895,1222479.233,1232333.244,1241384.658,1249644.557,1257124.642,1263838.14,1269797.872,1275019.22,1279522.57,1283328.573,1286455.223,1288916.94,1290720.145,1291856.905,1292674.701,1293158.117,1293312.634,1293144.293,1292653.155,1291838.196,1290701.455
156,65436.582,69442.279,73284.13,77040.578,80802.77,84639.825,88615.64,92764.352,97128.312,101721.028,106561.743,111662.984,117090.616,122928.195,129278.216,130684.595,132704.404,135304.086,138070.177,140848.11,143513.192,146197.787,148757.004,152100.062,156248.691,160244.444,163602.711,166776.288,172917.532,182426.051,192392.094,202792.867,213668.771,223446.692,233845.325,244946.241,256879.64,269602.702,282921.901,296474.018,310022.147,324785.714,339526.83,354218.292,368990.468,383901.711,398944.59,414025.236,429245.099,444667.343,460377.048,478841.638,499010.479,519610.28,540635.912,561983.323,583095.08,604219.506,625674.528,647369.562,669353.557,690723.821,711866.793,733059.486,754262.825,775352.918,796289.491,816957.613,837022.095,856409.297,875075.919,892977.294,910080.75,926375.811,941865.672,956553.854,970433.085,983494.896,995744.563,1007191.819,1017847.445,1027720.736,1036821.21,1045161.651,1052755.971,1059618.626,1065762.807,1071202.734,1075955.096,1080037.169,1083464.035,1086249.449,1088400.622,1089913.639,1091132.243,1092037.409,1092632.515,1092922.452,1092905.835,1092580.59,1091948.003
344,1681.846,1757.945,1840.407,1929.021,2023.107,2121.568,2222.818,2324.823,2425.237,2521.522,2611.539,2696.989,2781.687,2861.217,2938.435,3015.435,3093.502,3172.26,3250.427,3325.938,3397.839,3466.809,3537.455,3610.906,3696.258,3799.487,3924.262,4067.185,4218.777,4365.24,4496.588,4608.529,4703.886,4788.705,4871.853,4959.721,5112.486,5343.164,5514.838,5647.589,5753.523,5844.232,5918.031,5983.355,6055.086,6140.101,6241.81,6356.47,6473.836,6579.564,6663.654,6722.306,6759.491,6782.571,6802.597,6827.761,6860.376,6898.397,6940.323,6983.272,7025.221,7065.815,7106.399,7148.571,7194.563,7245.701,7302.843,7364.883,7428.887,7490.776,7547.652,7598.189,7643.256,7684.801,7725.859,7768.51,7813.304,7859.214,7904.81,7947.995,7987.249,8022.196,8053.254,8080.703,8105.05,8126.741,8145.817,8162.246,8176.354,8188.511,8199.064,8208.186,8216.005,8222.743,8228.616,8233.792,8238.41,8242.592,8246.402,8249.908,8253.141
